proID	geneName	Rep1_t=0	Rep1_t=1	Rep1_t=2	Rep1_t=4	Rep1_t=8	Rep1_t=16	Rep1_t=32	Rep2_t=0	Rep2_t=1	Rep2_t=2	Rep2_t=4	Rep2_t=8	Rep2_t=16	Rep2_t=32	Median_4	Median_8	c1_k10	c2_k10	c2_k20	c2_k12	#dataPts	c1_AICp	c1_RSS	c2_AICp	c2_RSS	AIC.recommendation	c1_aveLife	c1_thalf	c2_aveLife	c2_thalf.pulse.	c2_thalf.ss.	X.deg.fr.comp1.2comp.	X.deg.fr.comp2.2comp.	ss..comp1.2comp.	ss..comp2.2comp.	Median_deltascore	def
Q8N2K0	ABHD12	1	0.932006194	0.65289263	0.588296058	0.427339486	0.423583581	0.294390136	1	0.833636779	0.618806556	0.559261419	0.499111598	NA	NA	0.573778738	0.463225542	0.049481169	0.272284425	0.018282436	0.233843851	12	0.004771632	0.015060448	0.995228368	0.000845335	2	20.20970844	29.15644615	27.24729944	6.2	35.8	0.537975129	0.462024871	0.07251301	0.92748699	0.170740825	UN
Q2M389	KIAA1033	1	0.808425653	0.662216588	0.446199332	0.463129704	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.446199332	0.463129704	0.122622759	0.331223129	1.44E-06	0.194797106	5	0.999976342	0.0068187	2.37E-05	0.000798072	1	8.155092955	11.76531216	256528.3519	4	1349.3	0.629677543	0.370322457	7.41E-06	0.999992589	0.422115431	UN
Q13242	SRSF9	1	0.891451218	0.748932022	0.619801266	0.416196524	0.298821541	0.15477926	1	0.869714909	0.823623678	0.597289046	0.509058102	0.360450265	0.20520131	0.608545156	0.462627313	0.059944144	0.160044551	0.036415802	0.145931835	14	0.030696082	0.007444072	0.969303918	0.001166886	2	16.68219677	24.06732255	16.36523906	6.8	16.4	0.523061772	0.476938228	0.199705367	0.800294633	0.111267416	UN
Q9UBD5	ORC3	1	0.737359398	0.569094032	0.6447621	0.48831881	0.680292121	0.388637411	1	0.845378142	0.576100512	0.587085808	0.435733065	0.461648495	0.348667938	0.615923954	0.462025938	0.037164718	0.510827294	0.013178415	0.46117104	14	0.040971739	0.01888264	0.959028261	0.003224276	2	26.90724034	38.81894221	37.03136467	12.6	51.5	0.525543384	0.474456616	0.02778208	0.97221792	0.098564651	UN
O00148	DDX39A	1	0.873527717	0.707891483	0.557102232	0.401438515	0.305028439	0.26003461	1	0.885260702	0.655260011	0.634270371	0.519937153	0.512831505	0.326055016	0.595686302	0.460687834	0.046569691	0.217786539	0.01762017	0.176583832	14	0.060094376	0.015449989	0.939905624	0.002960228	2	21.47319359	30.97926991	27.94755386	6.3	36.5	0.552238593	0.447761407	0.090730211	0.909269789	0.130523782	UN
Q8WUA4	GTF3C2	1	0.872617227	0.660567078	0.622959416	0.460687316	0.306532895	0.217752232	NA	NA	NA	NA	NA	NA	NA	0.622959416	0.460687316	0.056233366	0.169077854	0.023572146	0.108541938	7	0.614949188	0.011335868	0.385050812	0.000603804	1	17.78303656	25.65549865	20.18829163	6	24.8	0.609026657	0.390973343	0.178422658	0.821577342	0.085756035	UN
Q9H8H0	NOL11	1	0.776892096	0.644325311	0.660078918	0.500337803	0.428353783	0.297908556	1	0.810525761	0.718382398	0.643853149	0.419607481	0.528193111	0.361216754	0.651966033	0.459972642	0.041401666	0.26764624	0.017341007	0.271917623	14	0.015350541	0.012941535	0.984649459	0.001656786	2	24.15361731	34.84630392	30.91499355	9.1	38.3	0.496041819	0.503958181	0.059949834	0.940050166	0.039468682	UN
D3YTB1	RPL32	1	0.571265561	0.414096877	0.321871808	0.308664681	0.371438046	0.316074531	1	0.880787081	0.699851969	0.710194365	0.611144109	0.6608429	0.611761879	0.516033086	0.459904395	0.035701984	0.548269219	0.000411269	0.311317852	14	0.320199666	0.047173081	0.679800334	0.015991471	2	28.00964819	40.40938054	881.7831431	3	826.1	0.637828601	0.362171399	0.001319314	0.998680686	0.273216071	UN
Q9UBF2	COPG2	1	0.829780803	0.647105964	0.669077009	0.455204874	0.381076808	0.369753855	1	0.925421349	0.697804767	0.576868118	0.463367991	0.426343424	0.31992214	0.622972563	0.459286432	0.04230601	0.197582407	0.009468578	0.139698016	14	0.000808446	0.014753144	0.999191554	0.000811088	2	23.63730336	34.10142033	46.70847533	6.4	69.3	0.585810481	0.414189519	0.06347653	0.93652347	0.084212187	UN
P55011-3	SLC12A2	1	NA	NA	1.029522604	0.458986397	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.029522604	0.458986397	0.076418712	1.79E-05	0.19485225	0.194798241	3	1	0.008807458	NA	0.005307619	1	13.08580032	18.87881923	10.26466784	8.2	5.9	9.18E-05	0.999908196	0.500069305	0.499930695	-0.418462556	UN
Q92878	RAD50	1	0.751322623	0.501224101	0.500873291	0.364004978	0.465166331	0.339637042	1	0.75282823	0.70507902	1.598078091	0.551034215	NA	NA	1.049475691	0.457519597	0.043582583	1.024093612	0.025120706	1.039162984	12	0.887466945	0.028818739	0.112533055	0.019094505	1	22.94494549	33.10255908	20.53394199	13.9	27.1	0.496348158	0.503651842	0.023603392	0.976396608	-0.439258478	UN
E7EVX8	PRPF31	1	0.767568399	0.491248729	0.730504833	0.485276211	0.538841073	0.289377559	1	0.83989427	0.637146038	0.57248415	0.427138419	0.345599012	0.259237037	0.651494492	0.456207315	0.047110933	0.507049162	0.025156264	0.496666812	14	0.103175408	0.017207479	0.896824592	0.003899469	2	21.22649525	30.62335944	20.66646963	8.4	26.6	0.505171956	0.494828044	0.048208417	0.951791583	0.036082369	UN
Q01650	SLC7A5	1	0.65131265	0.565732845	0.469962534	0.38512746	0.372312205	0.206693686	1	0.807852666	0.742052584	0.464860127	0.526675677	0.543483503	0.53955838	0.467411331	0.455901568	0.042850733	0.418030706	0.011540171	0.291065284	14	0.217705784	0.031291816	0.782294216	0.009126997	2	23.33682367	33.66791979	36.97936811	4.2	58.1	0.589526259	0.410473741	0.03813603	0.96186397	0.367806438	UN
Q96CP2	FLYWCH2	1	0.759331545	0.852337259	NA	NA	NA	NA	1	0.769249624	0.641190323	0.485910283	0.455509087	NA	NA	0.485910283	0.455509087	0.121374468	0.251812756	2.22E-05	0.150490991	8	0.94299072	0.004268127	0.05700928	0.001683311	1	8.238965023	11.88631398	16844.39747	4.9	1764.3	0.625926946	0.374073054	0.000147567	0.999852433	0.328561469	UN
P62316	SNRPD2	1	0.794436157	0.804441499	0.609741017	0.504397972	0.548825119	0.376404461	1	0.604260222	0.520807634	0.522690708	0.405828373	0.329371194	0.304183589	0.566215863	0.455113173	0.042658271	0.427551198	0.014884988	0.341116199	14	0.072218541	0.023220354	0.927781459	0.004706317	2	23.4421126	33.8198196	31.11461925	5.9	45	0.556223927	0.443776073	0.041811625	0.958188375	0.175175311	UN
P11279	LAMP1	1	0.786669276	0.841518612	NA	NA	NA	NA	1	0.605835499	0.532477516	0.429965467	0.45490565	0.363881755	0.42297732	0.429965467	0.45490565	0.04068097	0.349369169	5.19E-05	0.184161694	10	0.208399093	0.029490504	0.791600907	0.003858303	2	24.58151839	35.46363467	6647.616021	3.4	1330.4	0.654824665	0.345175335	0.000281952	0.999718048	0.450217761	UN
O15270	SPTLC2	1	0.685655353	0.65987429	0.558861697	0.454884555	0.231392493	0.148100728	1	0.873739426	0.736921299	NA	NA	NA	NA	0.558861697	0.454884555	0.069428652	0.196452487	0.037188731	0.123636067	10	0.295914964	0.010781671	0.704085036	0.001700831	2	14.40327551	20.77953415	13.51050288	5	14.9	0.61374418	0.38625582	0.23123754	0.76876246	0.187997439	UN
Q9UNE7	STUB1	1	0.890641379	0.770271781	0.560351995	0.41340183	0.190486262	0.122377239	1	0.839816444	0.823175498	0.583685609	0.495822245	0.363177842	0.21962153	0.572018802	0.454612038	0.064767534	0.139011262	0.024937956	0.059031409	14	0.434361367	0.014572925	0.565638633	0.005680548	2	15.43983442	22.27497255	17.00204782	6.1	19.4	0.701925811	0.298074189	0.296988745	0.703011255	0.164427974	UN
Q14320	FAM50A	1	0.937765618	0.597660029	0.625567396	0.425791359	0.37709242	0.154310812	1	0.872729809	0.87432661	0.564211759	0.482936824	0.307136301	0.162170411	0.594889577	0.454364091	0.062572084	0.205731567	0.043740481	0.248703982	14	0.102167172	0.007672544	0.897832828	0.001733284	2	15.98156768	23.05652844	14.71253636	6.8	14.5	0.452718911	0.547281089	0.149568505	0.850431495	0.124951256	UN
P24752	ACAT1	1	0.923630142	0.724849601	0.493738449	0.424728279	0.374838394	0.342541164	1	0.89994033	0.624495113	0.646532382	0.483714297	0.390291271	0.301662591	0.570135415	0.454221288	0.044830028	0.212302396	0.010807326	0.141881211	14	0.002054253	0.016668748	0.997945747	0.001196621	2	22.30647716	32.18144398	39.88960303	5.7	60.2	0.599413388	0.400586612	0.070780207	0.929219793	0.167295986	UN
Q14690	PDCD11	1	1.016177066	0.859575065	0.470851056	0.344931669	NA	NA	1	NA	NA	0.717712542	0.563275403	0.71974627	0.86473934	0.594281799	0.454103536	0.019131844	0.242129762	1.98E-06	0.268465537	10	0.784858843	0.033257603	0.215141157	0.012453071	1	52.26887613	75.40804839	265543.6775	4000	1390.1	0.474210716	0.525789284	7.38E-06	0.999992625	0.125686636	UN
O75643	SNRNP200	1	0.868669976	0.708986334	0.595538388	0.452211571	0.393640727	0.267628673	1	0.96300261	0.638701045	0.614109933	0.454819575	0.473075946	0.308776792	0.60482416	0.453515573	0.045830216	0.226310889	0.019690896	0.207739303	14	0.005336015	0.01227624	0.994663985	0.001158708	2	21.81966603	31.47912397	26.60986726	7.1	33	0.521393363	0.478606637	0.086579952	0.913420048	0.107454673	UN
P09543-2	CNP	1	0.910058958	0.726828023	0.615884222	0.438470082	0.442486109	0.342541164	1	0.834404259	0.68068857	0.579062895	0.468379083	NA	NA	0.597473559	0.453424582	0.04537901	0.208852303	0.01008886	0.155963946	12	0.00055772	0.014248909	0.99944228	0.000390491	2	22.03662004	31.79212245	45.11593315	6.5	65.3	0.572486296	0.427513704	0.060756939	0.939243061	0.119582086	UN
P13639	EEF2	1	0.740142715	0.625504229	0.498312134	0.383641805	0.237341414	0.197842051	1	0.891004627	0.787883552	0.684637017	0.523167982	0.474341513	0.37023064	0.591474575	0.453404894	0.050392271	0.193473893	0.015384389	0.12044099	14	0.35906113	0.022256981	0.64093887	0.007928266	2	19.84431319	28.62929222	28.12475624	5.6	40.5	0.616325964	0.383674036	0.113265938	0.886734062	0.129651707	UN
P63172	DYNLT1	1	0.871984074	0.691828015	0.738382063	0.663032136	0.678766356	0.493960408	1	0.957073968	0.869789941	0.498213042	0.243057936	0.736878931	0.710817764	0.618297553	0.453045036	0.023581421	0.236233967	2.70E-06	0.236602059	14	0.59975515	0.030475163	0.40024485	0.014379464	1	42.40626628	61.17931007	185434.7278	4000	1501.1	0.499610761	0.500389239	1.14E-05	0.999988595	0.084903589	UN
A6H8Z3	RAB3GAP1	1	0.765007158	0.51826483	0.575211629	0.384486077	0.348822299	0.268731503	1	NA	NA	0.685077257	0.520736883	NA	NA	0.630144443	0.45261148	0.053338872	0.599815441	0.026920828	0.519237186	10	0.303731678	0.01917989	0.696268322	0.00307107	2	18.74805305	27.04772317	18.12923122	6.7	24.8	0.536002889	0.463997111	0.049291281	0.950708719	0.065445621	UN
O75306-2	NDUFS2	1	0.816594522	0.718149746	0.488714582	0.452211571	NA	NA	1	0.908929445	0.632351999	NA	NA	NA	NA	0.488714582	0.452211571	0.123218003	0.253561599	1.31E-05	0.146904056	8	0.826077278	0.003437915	0.173922722	0.000726564	1	8.115697196	11.7084761	27993.21708	4.8	1772.4	0.633166904	0.366833096	8.92E-05	0.999910796	0.319174071	UN
Q9H4A6	GOLPH3	1	0.989103651	0.682469841	0.594537925	0.466202539	0.451937994	0.166977089	1	0.891442811	0.879022961	0.651559586	0.438155569	NA	NA	0.623048756	0.452179054	0.060435796	0.177414218	0.041777094	0.24564616	12	0.528774395	0.006782006	0.471225605	0.002345928	1	16.54648513	23.87153205	16.26227589	8	15.3	0.419359096	0.580640904	0.14535043	0.85464957	0.076291983	UN
Q9UKL0	RCOR1	1	1.013674813	0.731951025	0.558258525	0.454053832	NA	NA	1	1.007559399	0.806414878	0.598919935	0.449419735	0.237400095	0.133116939	0.57858923	0.451736784	0.072873948	0.124510172	0.023497603	0.035342792	12	0.079185891	0.006969396	0.920814109	0.001023992	2	13.7223251	19.79713038	15.66503322	6.3	16.4	0.778904371	0.221095629	0.399344757	0.600655243	0.149834698	UN
F8VPD4	CAD	1	0.649269494	0.573211271	0.636161205	0.432688381	0.361222054	0.285590512	1	0.876104308	0.647813719	0.621065209	0.469889836	0.469319443	0.391242654	0.628613207	0.451289108	0.043051872	0.35725521	0.015914713	0.303110835	14	0.022819336	0.018944605	0.977180664	0.002722106	2	23.22779391	33.51062309	30.35581667	6.4	41.9	0.540995729	0.459004271	0.049885387	0.950114613	0.066415591	UN
B4DTU4	LIG1	1	0.773850207	0.621446053	0.677599252	0.441343921	0.310692242	0.10467388	1	0.877886387	0.644347747	0.620341958	0.460747835	0.264140269	0.115001079	0.648970605	0.451045878	0.073209201	0.464953497	0.060513385	0.752658268	14	0.032366225	0.005787299	0.967633775	0.000921472	2	13.65948526	19.70647165	11.03626058	6.9	11	0.381856935	0.618143065	0.074416496	0.925583504	0.034274746	UN
Q8N1F7	NUP93	1	0.802366574	0.635664956	0.644206164	0.450007965	0.398485744	0.509116419	1	0.952377351	0.66733714	NA	NA	0.561062999	0.524576407	0.644206164	0.450007965	0.028810105	0.24525757	7.43E-06	0.188667501	12	0.040498514	0.017346733	0.959501486	0.002010442	2	34.71004415	50.07600856	58496.52436	8.4	1635.7	0.565207189	0.434792811	3.94E-05	0.999960604	0.040491475	UN
O75431	MTX2	1	NA	NA	0.601504959	0.414621539	0.536060761	0.425299649	1	1.158619248	0.757949176	0.861749327	0.484626146	0.415411541	0.393300046	0.731627143	0.449623843	0.035642607	0.133596363	0.000499961	0.08726326	12	0.332466391	0.015391925	0.667533609	0.004061258	2	28.05630935	40.47669836	794.8042387	9	1379.5	0.604892652	0.395107348	0.005696702	0.994303298	-0.087187713	UN
O15258	RER1	1	NA	NA	0.621864787	0.386416666	0.925631514	0.525773552	1	0.966958185	0.630923972	0.657070575	0.512826731	0.498260381	0.362271332	0.639467681	0.449621699	0.030433185	0.270118886	0.00609124	0.276641092	12	0.687398396	0.021643898	0.312601604	0.0093688	1	32.85886758	47.40532531	84.89323331	23.1	112.1	0.494035586	0.505964414	0.021544192	0.978455808	0.047444838	UN
Q9BVP2-2	GNL3	1	0.913618627	0.764873773	0.633762859	0.448478175	0.347655029	0.24819341	1	0.657141754	0.755465731	NA	NA	0.34653712	0.430684803	0.633762859	0.448478175	0.043493274	0.159998663	0.001921303	0.074703996	12	0.22185737	0.016723886	0.77814263	0.003663966	2	22.99206086	33.17053218	169.9253654	6.1	351.8	0.681707926	0.318292074	0.025074009	0.974925991	0.055132804	UN
Q9UI12-2	ATP6V1H	1	0.810474549	0.584913725	0.61330025	0.390148133	0.298373226	0.25677257	1	0.836174838	0.716879506	0.657998149	0.506009337	0.47547216	0.283096093	0.6356492	0.448078735	0.049037121	0.230698362	0.021139298	0.193463705	14	0.056043906	0.015229318	0.943956094	0.002856835	2	20.39271437	29.4204679	23.93389685	6.1	30.3	0.543892017	0.456107983	0.098504202	0.901495798	0.051715283	UN
Q7Z3J2	C16orf62	1	0.796159372	0.812137556	0.552479167	0.441253543	0.600271558	0.599459851	1	0.843568416	0.624979656	0.578389253	0.454733533	0.464335036	0.399574886	0.56543421	0.447993538	0.031259357	0.26254678	2.90E-06	0.198917083	14	0.012990307	0.021179734	0.987009693	0.002583381	2	31.99042121	46.15242204	148892.3888	7.8	1538.1	0.568943315	0.431056685	1.46E-05	0.999985446	0.168673094	UN
O95239	KIF4A	1	0.88853843	0.649581809	0.648743265	0.435721516	0.282326059	NA	1	0.977944804	0.767411701	0.597336886	0.460042384	0.287973191	0.146136111	0.623040075	0.44788195	0.070268751	0.15599343	0.041571048	0.124524489	13	0.015908802	0.006393546	0.984091198	0.00068141	2	14.23107694	20.53110413	14.24316102	6.3	13.7	0.556090785	0.443909215	0.250283955	0.749716045	0.071531644	UN
P09601	HMOX1	1	0.830317117	0.639847796	0.719560823	0.452749994	0.49398545	0.24094284	1	NA	NA	0.471770687	0.442715067	NA	NA	0.595665755	0.44773253	0.051961724	0.332135649	0.026466054	0.342464475	10	0.443637962	0.015463729	0.556362038	0.003151672	2	19.24493489	27.76457212	20.66374253	7.3	24.9	0.492344482	0.507655518	0.07173723	0.92826277	0.116295955	UN
O43294	TGFB1I1	1	0.721228992	0.612256573	0.505238856	0.378143575	0.220962129	0.137677398	1	0.753015874	0.819206999	0.549657357	0.516807089	0.363322542	0.240275987	0.527448107	0.447475332	0.062129417	0.265128935	0.034197921	0.210873219	14	0.22814168	0.018928022	0.77185832	0.005616667	2	16.09543515	23.22080447	15.05509676	4.7	18.1	0.556991041	0.443008959	0.139542832	0.860457168	0.23763786	UN
P07954-2	FH	1	0.878409025	0.712014711	0.540749814	0.413190439	0.320108024	0.286407235	1	0.857536102	0.704302387	0.585288889	0.481196616	0.397509886	0.355223894	0.563019352	0.447193527	0.045899401	0.192178267	0.007475166	0.108305582	14	0.000663432	0.017400573	0.999336568	0.000904064	2	21.78677683	31.43167489	51.54592762	5.5	87.2	0.639562718	0.360437282	0.06456312	0.93543688	0.172059363	UN
Q9Y4W2-2	LAS1L	1	0.730491835	0.648511863	0.674540451	0.447082399	0.449544626	0.299739537	1	0.791761952	0.476843093	NA	NA	NA	NA	0.674540451	0.447082399	0.045443101	0.61059083	0.021496053	0.535932941	10	0.242687059	0.017992008	0.757312941	0.002546516	2	22.00554043	31.74728404	22.61766486	8.6	31.3	0.532558369	0.467441631	0.038562854	0.961437146	-0.008782548	UN
Q8WXI9	GATAD2B	1	0.884173288	0.697391267	0.593226638	0.4108271	0.297951758	0.103830908	1	0.793911971	0.726162379	0.573584912	0.481018471	0.251208727	0.108365743	0.583405775	0.445922785	0.074749615	0.245552406	0.059287794	0.349274546	14	0.004384884	0.005368898	0.995615116	0.000478978	2	13.37799528	19.30036745	11.58516978	6.1	10.8	0.412813181	0.587186819	0.145113213	0.854886787	0.135067588	UN
Q96GQ7	DDX27	1	0.883565169	0.716130311	0.656277956	0.444194627	0.390329669	0.243052068	NA	NA	NA	NA	NA	NA	NA	0.656277956	0.444194627	0.050757329	0.179412351	0.025285501	0.16336792	7	0.593331882	0.00894135	0.406668118	0.000452281	1	19.70158813	28.42338349	21.76593401	7.1	24.8	0.523403377	0.476596623	0.134031499	0.865968501	0.015424635	UN
Q9BTE3-2	MCMBP	1	0.798599877	0.695441516	0.613188395	0.432746312	0.254181084	0.129465062	1	0.93353306	0.707314354	0.632817227	0.454303809	NA	NA	0.623002811	0.443525061	0.072997488	0.159551407	0.045730173	0.124433808	12	0.015390672	0.006424155	0.984609328	0.000534675	2	13.69910146	19.76362573	13.10294937	6	12.3	0.561829978	0.438170022	0.268741791	0.731258209	0.066703762	UN
Q9NYY8-2	FASTKD2	1	0.759316068	0.553868421	0.672987703	0.44315928	0.49535646	0.305836322	1	1.05422748	0.616040734	NA	NA	NA	NA	0.672987703	0.44315928	0.043516782	0.334675248	0.019406555	0.336943521	10	0.571287645	0.014789608	0.428712355	0.003701608	1	22.9796405	33.15261339	27.34044521	8.8	34.3	0.498311338	0.501688662	0.054459242	0.945540758	-0.010884791	UN
E7EQ69	NAA50	1	0.825798723	0.68343646	0.546018996	0.377569325	0.295623417	0.19243846	1	0.784769163	0.788133845	0.571913422	0.508562669	0.377660262	0.296808439	0.558966209	0.443065997	0.05355735	0.207025824	0.021562498	0.143050676	14	0.031556322	0.01583118	0.968443678	0.002501906	2	18.67157362	26.93738667	21.80733347	5.5	28.6	0.591373097	0.408626903	0.130988895	0.869011105	0.174647985	UN
P61421	ATP6V0D1	1	0.750225713	0.559615748	0.606441553	0.442310257	0.508158051	0.457308095	NA	NA	NA	NA	NA	NA	NA	0.606441553	0.442310257	0.033584658	0.462023223	0.00350515	0.334755627	7	0.604314968	0.023332876	0.395685032	0.001211489	1	29.77550052	42.95696695	121.1175914	8.2	196	0.579863814	0.420136186	0.010362272	0.989637728	0.092275071	UN
Q9Y237	PIN4	1	0.924122726	0.715356012	0.543108306	0.423837163	NA	NA	1	0.992498638	0.777717631	0.605779468	0.460527149	0.317194084	0.155262086	0.574443887	0.442182156	0.066725923	0.174327169	0.040341042	0.156061863	12	0.025702363	0.007475899	0.974297637	0.000740798	2	14.98667924	21.62120782	14.73584937	6.2	14.7	0.52764212	0.47235788	0.205399417	0.794600583	0.146336177	UN
Q96KB5	PBK	1	0.789402966	0.621145315	0.634241081	0.47640684	NA	NA	1	0.775104684	0.705785078	0.615021526	0.40779056	0.395956438	0.196141372	0.624631303	0.4420987	0.05928463	0.341632793	0.036615438	0.399463857	12	0.019967566	0.010726315	0.980032434	0.000975188	2	16.86777845	24.33506032	16.07038893	7.1	17.9	0.460982779	0.539017221	0.083965091	0.916034909	0.062482659	UN
Q9Y679-2	AUP1	1	0.804089691	0.405847935	NA	NA	NA	NA	1	NA	NA	0.528094535	0.442063716	NA	NA	0.528094535	0.442063716	0.130657972	0.64961823	0.000123229	0.340293557	6	0.995986862	0.015204336	0.004013138	0.004045834	1	7.653570515	11.04176823	2790.626441	2.5	717.1	0.656238504	0.343761496	0.000361994	0.999638006	0.230329341	UN
Q13428-2	TCOF1	1	NA	NA	0.506761922	0.441886965	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.506761922	0.441886965	0.115655813	2.736617096	0.034250656	0.997187588	3	1	0.003703735	NA	7.78E-12	1	8.646344475	12.4740383	8.065341219	4.4	19.5	0.732929901	0.267070099	0.033206695	0.966793305	0.271363385	UN
Q8NFH4	NUP37	1	0.697530118	0.62844432	0.538713663	0.457200963	0.304921543	0.212392126	1	0.757610889	0.688119701	0.593675452	0.426116195	0.369185295	0.244285962	0.566194557	0.441658579	0.054793352	0.339367985	0.028545108	0.292974484	14	0.000894156	0.015507865	0.999105844	0.000877505	2	18.25038924	26.32974605	17.81243923	5	22.6	0.536683841	0.463316159	0.088781863	0.911218137	0.160208449	UN
Q9UKY7	CDV3	1	0.596081337	0.462902005	0.340243077	0.308193774	0.280144443	0.239369461	1	0.739438612	0.70285777	0.544162789	0.573071905	0.501273264	0.505021852	0.442202933	0.44063284	0.044946212	1.577257655	0.017337277	0.722970037	14	0.242014287	0.045754743	0.757985713	0.013879848	2	22.24881608	32.09825662	18.56351945	4.5	39	0.685696316	0.314303684	0.023419027	0.976580973	0.406214722	UN
Q96PZ0	PUS7	1	0.775800081	0.545071632	0.362042962	0.252356512	0.568085284	0.296663659	1	1.078630313	0.792919818	0.582454782	0.627849407	NA	NA	0.472248872	0.440102959	0.048795561	0.306403189	0.009656421	0.198066018	12	0.623063679	0.035727817	0.376936321	0.014061685	1	20.49366724	29.56611209	42.6415073	4.3	68.9	0.607377388	0.392622612	0.046487136	0.953512864	0.33987587	UN
J3QRX6	COPRS	1	NA	NA	0.441940801	0.43971855	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.441940801	0.43971855	0.122991006	2.736390997	0.001324467	0.628024801	3	1	0.00828124	NA	2.10E-09	1	8.130675807	11.73008567	141.2345445	0.7	210.8	0.813333179	0.186666821	0.002104502	0.997895498	0.405769132	UN
