proID	geneName	Rep1_t=0	Rep1_t=1	Rep1_t=2	Rep1_t=4	Rep1_t=8	Rep1_t=16	Rep1_t=32	Rep2_t=0	Rep2_t=1	Rep2_t=2	Rep2_t=4	Rep2_t=8	Rep2_t=16	Rep2_t=32	Rep3_t=0	Rep3_t=1	Rep3_t=2	Rep3_t=4	Rep3_t=8	Rep3_t=16	Rep3_t=32	Rep4_t=0	Rep4_t=1	Rep4_t=2	Rep4_t=4	Rep4_t=8	Rep4_t=16	Rep4_t=32	Median_4	Median_8	c1_k10	c2_k10	c2_k20	c2_k12	dataPts	c1_AICp	c1_RSS	c2_AICp	c2_RSS	AIC.recommendation	c1_aveLife	c1_thalf	c2_aveLife	c2_thalf.pulse.	c2_thalf.ss.	X.deg.fr.comp1.2comp.	X.deg.fr.comp2.2comp.	ss..comp1.2comp.	ss..comp2.2comp.	Median_deltascore	def
Q9JJ28	Flii	1	0.776521992	0.746430157	0.72397943	0.720318068	0.658948389	0.567203911	1	NA	NA	0.568092871	0.705644226	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.646036151	0.712981147	0.023961424	0.548309111	0.005963576	0.733261697	10	0.137843278	0.00883882	0.862156722	0.000947267	2	41.73374758	60.20907067	96.72248425	57.6	115.7	0.427841449	0.572158551	0.008067332	0.991932668	0.267749665	NED
O08997	Atox1	1	NA	NA	0.784532281	0.811088973	NA	NA	1	0.725137091	0.713638527	0.469603341	0.654874315	0.628098886	0.610309096	1	0.987000322	0.828676122	0.855616978	0.769580993	NA	NA	1	NA	NA	0.581288587	0.519822577	0.622288986	0.492222387	0.682910434	0.712227654	0.025632558	1.796385355	0.010915341	1.546113154	20	0.145968234	0.011409959	0.854031766	0.004727483	2	39.01288336	56.28369335	42.67642415	37	63.2	0.537437893	0.462562107	0.007010367	0.992989633	0.211712724	NED
Q9WV32	Arpc1b	1	0.797738554	0.912238094	0.710666698	0.785949059	0.576934323	0.603159771	1	0.746158586	0.717765835	0.629956709	0.735795832	0.465527326	0.484482342	1	0.82356895	0.779593085	0.67656378	0.675333642	0.494235715	0.423137742	1	0.828529826	0.55291616	0.701398795	0.522094917	0.596170765	0.472809566	0.688981288	0.705564737	0.028167262	0.41218318	0.012127121	0.599809885	28	0.001148223	0.009966617	0.998851777	0.002680959	2	35.50220826	51.21885979	49.86220529	28.1	56.5	0.407298423	0.592701577	0.019817596	0.980182404	0.198162791	NED
P17182	Eno1	1	0.803801549	0.892020425	0.659348581	0.705081851	0.551706322	0.585339142	1	0.802392168	0.836760285	0.661260896	0.704830634	0.677603123	0.81041599	1	0.778754447	0.800249157	0.734590219	0.717082352	0.609362643	0.587140464	1	0.788361849	0.791062543	0.680372653	0.69809464	0.630591503	0.63866676	0.670816775	0.704956243	0.019404458	0.236904303	0.002121046	0.374192547	28	2.82E-05	0.007812385	0.99997183	0.00123715	2	51.53454926	74.34863865	290.3286017	145.2	325.8	0.387670634	0.612329366	0.005636378	0.994363622	0.22444947	NED
P33610	Prim2	1	NA	NA	0.794167267	0.761201007	0.712488592	0.698730086	1	0.678613986	0.757480219	0.649255978	0.695384488	NA	NA	1	0.790387938	0.672281174	0.664913941	0.595905736	0.549558177	0.609229369	1	0.746298879	0.520359868	NA	NA	0.497936421	0.455982952	0.664913941	0.695384488	0.023370468	0.995185956	0.00580152	0.942235834	22	0.003322935	0.013263923	0.996677065	0.002948707	2	42.78904511	61.73154318	84.34502526	53.6	118.9	0.513665099	0.486334901	0.006119506	0.993880494	0.226452476	NED
P53994	Rab2a;Rab2b	1	0.943739694	0.912410426	0.778540795	0.813236816	0.799728392	0.650218943	1	0.738789229	0.754983433	0.681449241	0.691363272	0.700291275	0.732157783	1	0.847655999	0.42105413	0.628495474	0.422550747	0.665735253	0.542475326	NA	NA	NA	NA	NA	NA	NA	0.681449241	0.691363272	0.019047747	0.412727291	0.000241901	0.522919706	21	0.109290918	0.016325347	0.890709082	0.006670821	2	52.49964811	75.74098197	2311.461893	1155.3	758.7	0.441114322	0.558885678	0.000462382	0.999537618	0.198988575	NED
Q9JK81	Myg1	1	NA	NA	0.656351996	0.747746647	0.560199661	0.6851816	1	0.905419794	0.84679159	0.659583962	0.687936393	0.511530234	0.608086095	1	0.827720242	0.605028029	0.651565815	0.461864264	0.452916974	0.358089916	1	0.889068128	0.595273679	NA	NA	0.421233284	0.387171644	0.656351996	0.687936393	0.029225639	0.23535078	0.006705656	0.260492658	24	0.024941874	0.014760509	0.975058126	0.005273963	2	34.216532	49.36402104	80.36147041	24.7	101.6	0.474647363	0.525352637	0.025096176	0.974903824	0.234028606	NED
Q6ZWY3	Rps27l	1	0.670079066	0.660501652	0.653975357	0.941780956	0.252498181	0.297252851	1	0.404500068	0.329430754	0.71345713	0.683647136	0.626581023	0.749568794	1	0.439265573	0.226924075	0.302276197	0.198676629	0.236414855	0.198702963	NA	NA	NA	NA	NA	NA	NA	0.653975357	0.683647136	0.045119035	2.41161143	0.009376905	0.64277036	21	0.176015227	0.08774232	0.823984773	0.039846428	2	22.16359454	31.97530793	22.76999015	0.8	72.7	0.789557952	0.210442048	0.014378508	0.985621492	0.23452892	NED
P60867	Rps20	1	0.796611911	0.858715369	0.66151302	0.708273902	0.667904408	0.683363586	1	0.708897642	0.77268624	0.6809662	0.723405175	0.524543419	0.752976712	1	0.68060217	0.648421668	0.571485792	0.643468387	0.592047105	0.596922201	1	0.852018308	0.644867793	0.68097901	0.605433337	0.674503957	0.671662254	0.67123961	0.675871145	0.019325005	0.462885241	1.68E-05	0.544486337	28	5.49E-06	0.012682412	0.999994514	0.001589769	2	51.74642998	74.65431791	32204.29134	4000	704.6	0.459498016	0.540501984	3.08E-05	0.999969175	0.202752694	NED
Q9CZM2	Rpl15;Gm10020	1	0.981339539	1.037571744	0.953703476	1.083848028	0.642716796	0.804792955	1	0.756756934	0.809077299	0.71532438	0.752236094	0.938864152	1.204936648	1	0.702819261	0.691080815	0.588480996	0.595174764	0.57406921	0.621585513	1	0.793085809	0.413398204	0.541533556	0.414516736	0.606985431	0.527156032	0.651902688	0.673705429	0.015441234	0.51823199	2.78E-06	0.678396716	28	0.12736643	0.022203059	0.87263357	0.01193118	2	64.7616619	93.43132846	203572.4449	4000	593.1	0.433076682	0.566923318	4.11E-06	0.999995895	0.230378823	NED
Q9D880	Timm50	1	1.046586564	0.879913389	0.772226989	0.77147028	0.748475151	0.571964961	1	0.935583006	0.79818391	1.130923943	0.912362478	0.783417981	0.660610434	1	0.717920044	0.672003191	0.561994724	0.573398272	0.616765939	0.558532897	1	0.782184421	0.435602562	0.495495654	0.371568025	0.523456415	0.45183201	0.667110857	0.672434276	0.023155922	0.364226371	0.005753942	0.512478819	28	0.15800263	0.018103956	0.84199737	0.01008403	2	43.18549748	62.30350305	102.7320212	53.8	119.7	0.415449087	0.584550913	0.011103006	0.988896994	0.206373593	NED
Q9R0X4	Acot9;Acot10	1	NA	NA	0.653628954	0.825955033	0.719450313	1.035934372	1	0.75235923	0.957279824	0.575193283	0.852518083	NA	NA	1	0.595389448	0.532932949	0.470184849	0.518726689	0.572360768	0.56807279	1	0.713443799	0.400212584	0.483100431	0.36648688	0.457590176	0.389214617	0.529146857	0.672340861	0.024937612	0.871608077	3.43E-06	0.622819146	24	0.027997958	0.034833527	0.972002042	0.012694821	2	40.10007008	57.85217224	121450.9657	4000	474.9	0.583238891	0.416761109	5.51E-06	0.99999449	0.437994356	NED
Q9D824-4	Fip1l1	1	0.915276407	0.80604883	0.656103509	0.702215665	NA	NA	1	0.946725425	0.803338341	0.657854221	0.637252322	0.589430053	0.477914707	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.656978865	0.669733993	0.029579337	0.17870644	0.011490779	0.308583067	12	0.015318557	0.005377564	0.984681443	0.000446857	2	33.80738335	48.7737443	57.1628232	29.1	59.2	0.366735662	0.633264338	0.035900399	0.964099601	0.219666095	NED
Q5U4D9	Thoc6	1	NA	NA	0.66123033	0.669521337	0.541431223	0.483080425	1	0.678206299	0.564078839	NA	NA	0.516093493	0.478130373	1	1.047585974	0.541804531	NA	NA	0.595688338	0.424323541	NA	NA	NA	NA	NA	NA	NA	0.66123033	0.669521337	0.028140449	0.576174561	0.010033321	0.600616378	15	0.08195831	0.012163556	0.91804169	0.002918157	2	35.53603562	51.26766237	51.71876187	25	68.3	0.489615056	0.510384944	0.016430568	0.983569432	0.213056921	NED
P00493	Hprt1	1	0.558727802	0.62196183	0.536775014	0.683236863	0.636552688	0.870098724	1	0.694858181	0.849826297	0.755801604	0.909602685	0.869266053	1.269811104	1	0.60696314	0.659702054	0.597244848	0.634074607	0.668461981	0.679128133	1	0.474963585	0.481985803	0.525494371	0.612343244	0.699966012	0.739361471	0.567009931	0.658655735	0.012060314	4.505604201	2.48E-08	1.548933169	28	0.001600125	0.02705409	0.998399875	0.007631203	2	82.91657924	119.6233377	10322988.88	NA	116.8	0.744169856	0.255830144	1.60E-08	0.999999984	0.358601317	NED
Q64735-2	Cr1l	1	0.76200573	0.712148946	0.623043972	0.656668914	0.647514387	0.590224283	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.623043972	0.656668914	0.022002783	0.509671209	0.003036895	0.595862014	7	0.112941592	0.010667752	0.887058408	0.00013392	2	45.44879594	65.56875252	178.3823814	91.4	227.5	0.461018447	0.538981553	0.005070797	0.994929203	0.26285052	NED
O08797	Serpinb9	1	0.682573719	0.674540004	0.696631664	0.752894011	0.509857747	0.4580225	1	0.743042786	0.734760974	0.456426646	0.547921095	0.412084112	0.446551202	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.576529155	0.650407553	0.032782901	0.543807759	0.011403573	0.545376147	14	0.078745666	0.01667602	0.921254334	0.003471501	2	30.5037065	44.00754609	44.82716195	19.7	59.9	0.499280017	0.500719983	0.020481301	0.979518699	0.335651314	NED
A2BH40-3	Arid1a	1	0.73111135	0.710030292	0.625203157	0.646480415	0.632325474	0.546394456	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.625203157	0.646480415	0.024206123	0.719658697	0.006119064	0.769758901	7	0.145921854	0.010827276	0.854078146	0.000160796	2	41.31186069	59.60041654	85.13182066	48.8	112.7	0.483181277	0.516818723	0.007886632	0.992113368	0.251572443	NED
E9PWY9	Farsa	1	NA	NA	0.656650428	0.648047094	0.534770716	0.5463229	1	0.801200423	0.655157419	0.699411185	0.653064198	0.500814836	0.766509155	1	0.776464918	0.739924684	0.636524939	0.643962818	0.472719782	0.487207406	1	0.890851698	0.688782922	0.637762998	0.550027513	0.444292271	0.397576991	0.647206713	0.646004956	0.027701647	0.239207444	0.004212538	0.263517334	26	0.000461283	0.013597157	0.999538717	0.002855865	2	36.09893622	52.07975627	126.4220273	38.2	162.8	0.475821871	0.524178129	0.015734283	0.984265717	0.216615489	NED
Q60967	Papss1	1	0.838347318	0.888609858	0.653766142	0.663977551	0.538034392	0.459164613	1	0.78003865	0.615236711	0.627811259	0.64175501	0.642357229	0.578801182	1	0.744404779	0.455727196	0.705565435	0.537994988	0.563064733	0.34002391	NA	NA	NA	NA	NA	NA	NA	0.653766142	0.64175501	0.030122877	0.630103273	0.012220811	0.714541919	21	0.019519611	0.014171024	0.980480389	0.004095218	2	33.19735984	47.89366641	44.22673811	24.7	56.1	0.468601886	0.531398114	0.016815407	0.983184593	0.203231246	NED
F8WH20	Osbpl3	1	NA	NA	NA	NA	0.593501203	0.417617	1	0.862735275	0.716514655	0.644298545	0.64157636	0.548202582	0.454346872	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.644298545	0.64157636	0.029215603	0.329290116	0.014734616	0.513493449	10	0.022675135	0.005353621	0.977324865	0.0002651	2	34.22828537	49.38097756	42.53697385	23.4	46.3	0.390717297	0.609282703	0.027894421	0.972105579	0.217679547	NED
O55234	Psmb5	1	1.004692281	0.789641885	0.628730159	0.676271313	0.668520293	0.782229984	1	0.616123239	0.52851173	0.558224341	0.644789506	0.428890693	0.513611329	1	0.631892739	0.566334667	0.640890513	0.632986179	0.544264474	0.688138648	1	0.569755828	0.516553753	0.53390277	0.530514177	0.472655145	0.532627966	0.59347725	0.638887842	0.024279296	0.849744096	7.18E-06	0.622631986	28	8.47E-05	0.025058196	0.999915347	0.004643625	2	41.18735527	59.4207932	58897.19345	4000	482	0.577124355	0.422875645	1.15E-05	0.999988468	0.297743217	NED
P28474	Adh5	1	0.744986801	0.876162284	0.562088677	0.82776905	0.572448925	0.628463612	1	0.793685485	0.765161954	0.739661683	0.7130736	0.502669597	0.341073419	1	0.762289818	0.589682016	0.638678868	0.562105467	0.497085327	0.491143523	1	0.683595514	0.559388682	0.516298012	0.509837121	0.5228244	0.503372679	0.600383772	0.637589534	0.029643197	0.567881989	0.010131179	0.616595484	28	0.001033454	0.015531677	0.998966546	0.004115475	2	33.73455254	48.66867166	52.22655649	26.3	67.7	0.479436715	0.520563285	0.016165227	0.983834773	0.285155925	NED
Q9D1D4	Tmed10	1	NA	NA	0.86229068	0.813555982	0.916452654	0.647609263	1	0.771822618	0.682648786	0.621702884	0.637043152	0.701273382	0.610935613	1	1.012559285	0.517458108	0.617840425	0.412184321	0.642367203	0.546635113	NA	NA	NA	NA	NA	NA	NA	0.621702884	0.637043152	0.020109949	0.456502566	0.001378841	0.555630265	19	0.158957085	0.016180084	0.841042915	0.006477513	2	49.72663101	71.74036396	399.1265817	201.2	501.9	0.451030292	0.548969708	0.002475437	0.997524563	0.249834037	NED
Q8CI11	Gnl3	1	0.939902587	0.863783348	0.773398701	0.70156211	NA	NA	1	1.00908789	0.986948028	0.763791818	0.804957149	NA	NA	1	0.718611878	0.687544593	0.524954867	0.557575306	0.4646376	0.335691063	1	0.962999473	0.590167056	0.503605506	0.401667262	0.376574249	0.279782607	0.644373342	0.629568708	0.044859677	0.190747276	0.025423959	0.28170104	24	0.197209877	0.011350888	0.802790123	0.005912941	2	22.29173435	32.1601746	25.56923225	12.1	26	0.403742102	0.596257898	0.082780493	0.917219507	0.208116855	NED
Q8R180	Ero1l	1	NA	NA	0.632955372	0.626124184	0.793667292	0.560592698	1	0.712649232	0.754616182	0.602911666	0.796820149	0.629935733	0.792354851	1	0.757494492	0.322877445	0.487549513	0.257426896	0.536865649	0.500596988	NA	NA	NA	NA	NA	NA	NA	0.602911666	0.626124184	0.023408478	0.868475264	9.82E-06	0.601048281	19	0.1272549	0.038946958	0.8727451	0.014763185	2	42.71956479	61.63130427	41635.44547	4000	483	0.590991051	0.409008949	1.63E-05	0.999983656	0.271881309	NED
Q9D6Z1	Nop56	1	0.827787409	0.743911373	0.723060668	0.702751299	0.762339165	0.698256494	1	0.795050211	0.85189798	0.746337818	0.792137979	0.851615327	1.021253043	1	0.681641492	0.589682016	0.534772612	0.547240337	0.591207124	0.558532897	1	0.833149638	0.394085873	0.524436409	0.362568786	0.528463724	0.465026351	0.62891664	0.624995818	0.020051031	0.578132066	2.79E-06	0.573240537	28	0.011968658	0.025197071	0.988031342	0.009488541	2	49.87274655	71.95116412	178244.2481	4000	616.4	0.502124217	0.497875783	4.87E-06	0.999995127	0.228751399	NED
Q8R3N6	Thoc1	1	NA	NA	0.811876609	0.87084625	0.841349678	0.78571778	1	0.818866246	0.663317773	0.634885522	0.620002066	0.697848001	0.638000718	1	0.9348632	0.488237316	0.594032378	0.442707882	0.527810107	0.459116788	NA	NA	NA	NA	NA	NA	NA	0.634885522	0.620002066	0.020650041	0.497176952	0.000624885	0.550301185	19	0.142912233	0.018358401	0.857087767	0.007158236	2	48.42605352	69.86402726	841.682169	398.2	678	0.474641841	0.525358159	0.001134245	0.998865755	0.215294342	NED
Q9DC16	Ergic1	1	NA	NA	0.821419949	0.737832583	0.872909058	1.161137469	1	0.77191734	0.682043437	NA	NA	0.871287194	0.752249667	1	0.728263715	0.622553877	0.559629936	0.615849873	0.710086602	0.810938054	1	0.754044451	0.318356362	0.444229205	0.313835532	0.708488011	0.685622701	0.559629936	0.615849873	0.012145214	1.193096878	3.22E-06	0.953502385	24	0.075984114	0.034603861	0.924015886	0.0150205	2	82.33695792	118.7871209	137953.3755	4000	330.3	0.555807923	0.444192077	3.38E-06	0.999996623	0.338103513	NED
P80313	Cct7	1	0.732538104	0.71990529	0.628410983	0.631272369	0.595752155	0.581072525	1	0.710843773	0.675795711	0.618436598	0.569103215	0.586091797	0.554032076	1	0.710428718	0.630512776	0.592437488	0.594742796	0.568683026	0.531058166	1	0.773198331	0.757641596	0.719992318	0.749236965	0.666896252	0.681356526	0.623423791	0.613007583	0.023289767	0.626858351	0.003608943	0.654803034	28	1.62E-07	0.012968492	0.999999838	0.000983087	2	42.93731251	61.94544783	142.3457291	72.9	191.3	0.489098258	0.510901742	0.005481283	0.994518717	0.227839763	NED
O08749	Dld	1	0.82705915	0.789641885	0.659649745	0.627308411	0.517079009	0.672654925	1	0.982813151	0.92810915	0.908026975	0.774925656	0.519657105	0.414919175	1	0.776874135	0.690703191	0.576957286	0.598604637	0.598459679	0.526945531	1	0.913950201	0.457897575	0.539494362	0.395110019	0.481693962	0.360557619	0.618303515	0.612956524	0.029744846	0.243128539	0.00764452	0.285447802	28	0.021177768	0.016182755	0.978822232	0.006620455	2	33.61927019	48.50235438	72.53481217	25.7	89.1	0.459968637	0.540031363	0.026082294	0.973917706	0.236045183	NED
P35564	Canx	1	0.810966654	0.801102105	0.663640886	0.667882608	0.706559644	0.623286618	1	0.64484722	0.515324061	0.523879622	0.576945042	0.63757752	0.673711436	1	0.7048356	0.696880509	0.560342771	0.646480415	0.808084979	0.785681876	1	0.724120775	0.353514616	0.412858013	0.291799703	0.401333945	0.376801834	0.542111196	0.611712728	0.024622681	0.717546759	2.11E-06	0.524213494	28	0.003523702	0.035852395	0.996476298	0.011323372	2	40.61296246	58.59211954	199746.73	4000	571.5	0.577846454	0.422153546	4.03E-06	0.999995968	0.366537887	NED
B2RY56	Rbm25	1	NA	NA	0.782195256	0.748759488	0.726605435	0.494646706	1	0.751837459	0.713876884	0.611858551	0.610628473	0.567682335	0.54728146	1	0.917887359	0.535802265	0.51180235	0.376430614	0.398574255	0.339860714	NA	NA	NA	NA	NA	NA	NA	0.611858551	0.610628473	0.031108363	0.41081005	0.009416894	0.437411344	19	0.128160125	0.019435498	0.871839875	0.00737981	2	32.14569629	46.37643662	55.94015971	22.3	72.5	0.484319369	0.515680631	0.021074975	0.978925025	0.244620865	NED
P62301	Rps13	1	0.88996572	0.863551688	0.746353062	0.814835158	0.76481369	0.81098217	1	0.774086555	0.811301669	0.740810821	0.780272493	0.745310699	0.83324054	1	0.578015326	0.467149745	0.445810595	0.438849927	0.597672844	0.671625314	1	0.601186257	0.339425755	0.372267493	0.30792539	0.425174648	0.418967612	0.593310708	0.60956121	0.021803137	0.857911031	5.77E-06	0.631767973	28	0.019866226	0.040255599	0.980133774	0.016315942	2	45.86495915	66.16914912	73502.18243	4000	476.4	0.575903284	0.424096716	9.13E-06	0.999990867	0.274529103	NED
P63017	Hspa8	1	0.708373669	0.745921945	0.644921036	0.620223096	0.453246085	0.395095718	1	0.684896452	0.703879239	0.602166062	0.592604499	0.489675184	0.492776663	1	0.790131769	0.750500848	0.714785811	0.632063949	0.701716229	0.585010123	1	0.760014668	0.509268598	0.615683161	0.443673166	0.569126565	0.437051676	0.630302098	0.606413798	0.030122164	0.580762674	0.009733616	0.598889651	28	9.20E-05	0.0152987	0.999907964	0.002869128	2	33.1981458	47.89480032	53.00542222	25.4	70.4	0.492316814	0.507683186	0.015992843	0.984007157	0.211459708	NED
P62267	Rps23	1	0.689418906	0.803156267	0.720984676	0.892063151	0.560461238	1.253251962	1	0.591500193	0.661646041	0.485389434	0.60467078	0.684755885	0.966189224	1	0.581590436	0.428285243	0.566170604	0.44860005	0.665961104	0.767295159	NA	NA	NA	NA	NA	NA	NA	0.566170604	0.60467078	0.011332491	4.736378159	3.37E-06	1.492998309	21	0.038359708	0.033658916	0.961640292	0.011103691	2	88.24185515	127.3060868	71162.19182	4000	113.5	0.760329414	0.239670586	2.26E-06	0.999997744	0.317324259	NED
P59999	Arpc4	1	0.892622867	0.820913502	0.703169605	0.681216117	0.700884889	0.570114493	1	0.743672677	0.647490649	0.625029797	0.631013003	0.499914325	0.502848476	1	0.669163357	0.594251046	0.617280651	0.573059658	0.529846872	0.389392468	1	0.682888143	0.462944595	0.568261867	0.455896176	0.50602286	0.481097332	0.621155224	0.602036331	0.029565225	0.658051629	0.008104274	0.616212446	28	0.000108665	0.017499431	0.999891335	0.003360662	2	33.82352098	48.79702598	60.45488552	27.6	84.7	0.516416998	0.483583002	0.01298103	0.98701897	0.222455528	NED
Q9JIF7	Copb1	1	0.859122998	0.715638553	0.586553784	0.690692426	0.461932025	0.401636214	1	0.754595654	0.827840267	0.566133329	0.641320375	0.47483736	0.55253894	1	0.788706178	0.687655418	0.582273593	0.562671552	0.515401964	0.440503554	1	0.832142855	0.589251933	0.614264308	0.505335248	0.487491643	0.443789876	0.584413688	0.601995964	0.032158589	0.315730999	0.008936087	0.334516265	28	3.03E-06	0.013509016	0.999996968	0.001555816	2	31.09589205	44.86188925	59.10722402	19.7	76.2	0.48555529	0.51444471	0.026018419	0.973981581	0.283393908	NED
P05132-2	Prkaca	1	0.733227481	0.745655888	0.565529036	0.638658139	NA	NA	1	0.939526579	0.858527056	0.621425905	0.600515306	0.425080108	0.457203695	1	0.838131606	0.47075501	0.616743312	0.367197221	0.390419918	0.308079789	NA	NA	NA	NA	NA	NA	NA	0.616743312	0.600515306	0.041279869	0.251507059	0.012328773	0.225981222	19	0.035273226	0.018626929	0.964726774	0.005276852	2	24.22488307	34.94911867	40.48178825	8.1	54	0.526729282	0.473270718	0.051734183	0.948265817	0.228318793	NED
P26443	Glud1	1	0.838784089	1.047359202	0.704656343	0.803076278	0.63569399	0.803441092	1	NA	NA	0.655804197	0.725945389	0.666236843	0.950097445	1	0.732607035	0.615891761	0.517309662	0.474976079	0.638624502	0.664703203	1	0.830876895	0.417289214	0.41787038	0.278459443	0.427321901	0.354599282	0.58655693	0.600460734	0.022442531	0.433692534	1.69E-06	0.400855076	26	0.049771546	0.035093313	0.950228454	0.0152639	2	44.55825386	64.28397187	284390.1878	4000	850.5	0.519673807	0.480326193	4.21E-06	0.999995787	0.278456534	NED
Q8BI84	Mia3	1	NA	NA	NA	NA	0.704236651	0.495067262	1	0.670231788	0.625279874	0.491479745	0.599841283	0.605635542	0.615192298	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.491479745	0.599841283	0.022664421	0.893292997	0.000381678	0.647191847	10	0.146932426	0.016832611	0.853067574	0.001858504	2	44.12201797	63.65461652	1101.371927	419.9	460.8	0.579877822	0.420122178	0.000589398	0.999410602	0.454789457	NED
P61514	Rpl37a	1	NA	NA	0.581944865	0.603959689	NA	NA	1	0.812769014	0.76476536	0.764812712	0.81033076	0.619676667	1.138561825	1	0.514782431	0.47338964	0.580353185	0.595318893	0.882844253	0.796507404	1	0.63097214	0.320401451	0.425660881	0.308513298	0.513640522	0.548781549	0.581149025	0.599639291	0.018295803	1.855935227	8.16E-07	0.937505147	24	0.02303673	0.044662814	0.97696327	0.015743059	2	54.65734328	78.8538781	411154.438	4000	253.7	0.664390493	0.335609507	8.71E-07	0.999999129	0.287034564	NED
Q8R326	Pspc1	1	NA	NA	NA	NA	0.752539053	0.616515194	1	0.879942747	0.83628602	0.770290074	0.675055136	0.517612931	0.391957021	1	0.735207283	0.724315585	0.471969821	0.598012469	0.576385206	0.551595891	1	0.8791651	0.524912118	0.431688959	0.294458399	0.343623837	0.218845511	0.471969821	0.598012469	0.033748988	0.317362887	0.007725989	0.281182839	24	0.155808643	0.027826312	0.844191357	0.013820806	2	29.63051783	42.74780113	62.47544985	11.5	87.9	0.530223295	0.469776705	0.026741962	0.973258038	0.493768397	NED
Q9QUM9	Psma6	1	0.77936764	0.703136496	0.632678084	0.564295806	0.616080474	0.660447754	1	0.80075443	0.690160892	0.590240013	0.645513034	0.530418667	0.619924597	1	0.768789548	0.705028633	0.619165293	0.591888458	0.644053304	0.71881744	1	0.792794691	0.599477083	0.646486419	0.603889424	0.741008889	0.740598723	0.625921689	0.597888941	0.019510615	0.468015281	2.14E-06	0.510261705	28	6.07E-08	0.015343028	0.999999939	0.001010747	2	51.25415132	73.94410994	244023.5206	4000	725.5	0.478407739	0.521592261	4.19E-06	0.999995811	0.211354883	NED
Q8BMA6	Srp68	1	0.698778915	1.002489615	0.706437229	0.640142251	0.628487536	0.632619724	1	0.783558245	0.645027047	0.626847851	0.594330612	0.60198999	0.44606714	1	0.838368216	0.500893732	0.620970214	0.446449278	0.578974207	0.534154734	NA	NA	NA	NA	NA	NA	NA	0.626847851	0.594330612	0.026184835	0.383199746	0.004176648	0.417290384	21	0.008440822	0.016113216	0.991559178	0.003960762	2	38.1900434	55.09658622	126.0607079	49.5	164.8	0.478706397	0.521293603	0.009909786	0.990090214	0.206891665	NED
P62717	Rpl18a	1	0.799245712	0.824557335	0.725299995	0.760851768	0.569267885	0.69051609	1	0.750309918	0.761083546	0.710527838	0.780917232	0.653382831	0.842248546	1	0.631452089	0.520124755	0.412407753	0.414598759	0.515295739	0.514373975	1	0.86992598	0.424864981	0.508002735	0.353789994	0.494615841	0.400364376	0.609265287	0.587725264	0.025474657	0.501833387	4.69E-06	0.418206422	28	0.004909653	0.029814202	0.995090347	0.009875201	2	39.25469963	56.63256049	97023.64103	4000	771.4	0.545447471	0.454552529	1.12E-05	0.999988797	0.229753656	NED
