gene	struc	chn	decay.class	qtype	unq	tot	species	
CRYGC	2v2u	A	X	mon	1	1	human
GSPT2	3kuj	B	X	het	2	2	human
MAP2K5	2o2v	A	X	het	2	2	human
GEMIN7	1y96	B	X	het	2	2	human
SETD8	2bqz	A	X	het	2	2	human
SNRNP70	2l5j	A	U	mon	1	1	human
CDC42BPA	4aw2	A	X	hom	1	2	human
IL7R	3up1	A	X	hom	1	2	human
DAB1	1ntv	A	X	het	2	2	human
XRCC4	3mud	A	X	het	2	4	human
ZSCAN12	3lhr	A	X	hom	1	2	human
GABARAPL1	2l8j	A	X	het	2	2	human
UBE4B	2kre	A	U	mon	1	1	human
TIGIT	3rq3	A	X	hom	1	2	human
HSPB11	1xpw	A	E	mon	1	1	human
STXBP1	4jeu	A	U	het	2	2	human
GLP1R	3c5t	A	X	het	2	2	human
ACAA1	2iik	A	E	hom	1	2	human
PCIF1	2jx8	A	X	mon	1	1	human
NEBL	4f14	A	X	het	2	2	human
BMP7	1m4u	L	X	het	2	4	human
CDK4	2w99	B	E	het	2	2	human
UCN3	2rmh	A	X	mon	1	1	human
HERPUD1	1wgd	A	X	mon	1	1	human
CNKSR3	3bs5	B	X	het	2	2	human
TRIM63	2d8u	A	X	mon	1	1	human
DOCK5	2m0y	A	X	mon	1	1	human
CASC3	2xb2	S	U	het	5	5	human
ARC	4x3x	A	X	mon	1	1	human
PANK1	3smp	A	X	hom	1	2	human
HCN2	1q5o	A	X	hom	1	4	human
DDX10	2pl3	A	E	mon	1	1	human
RP11-106M3.5	2dgq	A	X	mon	1	1	human
CCNB1	2jgz	B	U	het	2	2	human
MAP3K5	3vw6	A	X	hom	1	2	human
RBPJ	3iag	C	X	mon	1	1	human
TGIF2LX	2dmn	A	X	mon	1	1	human
ZBED1	2ct5	A	X	mon	1	1	human
APBB2	2roz	B	U	het	2	2	human
XPO5	3a6p	A	E	het	3	3	human
GLRX5	2mmz	A	X	mon	1	1	human
MBL2	1hup	A	X	hom	1	3	human
MKI67	2aff	A	U	het	2	2	human
TAOK1	2gcd	A	U	mon	1	1	human
CEBPB	1gtw	A	X	hom	1	4	human
ITGB1BP1	4jif	A	X	het	2	2	human
GU182343.1	2dli	A	X	mon	1	1	human
ARRDC3	4n7h	B	X	het	2	2	human
EIF3CL	5a5t	C	X	het	8	8	human
EEA1	1joc	A	U	hom	1	2	human
TERF2	4m7c	A	X	het	2	4	human
BCAM	2pet	A	X	mon	1	1	human
CDH22	1zvn	A	X	hom	1	2	human
PPP2R3B	4mew	A	X	mon	1	1	human
SERPINB1	1hle	B	X	het	2	4	human
CDC25C	3bzi	E	X	het	2	2	human
SOCS6	2vif	A	X	het	2	2	human
GRASP	2ego	A	X	hom	1	2	human
BAG4	1m7k	A	E	mon	1	1	human
TXNL4B	4in0	A	X	mon	1	1	human
MEMO1	3bcz	A	U	mon	1	1	human
CDC27	4ui9	F	X	het	18	23	human
PRL	1rw5	A	X	mon	1	1	human
CPD	1h8l	A	E	mon	1	1	human
ULK3	4wzx	A	X	het	2	2	human
POLH	4o3s	A	X	mon	1	1	human
KLRK1	1hyr	A	X	het	2	3	human
CAP2	1k8f	A	E	hom	1	2	human
ASF1A	2iij	A	U	het	2	2	human
UCP2	2lck	A	X	mon	1	1	human
CSTF3	2ooe	A	U	hom	1	2	human
BMP4	1reu	A	X	hom	1	2	human
CFHR1	3zd2	A	X	hom	1	2	human
LTK	2xb7	A	X	mon	1	1	human
LSM14A	2vxf	A	X	mon	1	1	human
DCAF6	3i7o	B	X	het	2	2	human
MAPK1	3sa0	A	U	mon	1	1	human
ABCB6	3nhb	A	X	mon	1	1	human
NOTCH1	1toz	A	X	mon	1	1	human
ADRA2B	1hll	A	X	mon	1	1	human
AIP	2lkn	A	U	mon	1	1	human
GTF2I	2dn4	A	U	mon	1	1	human
PAEP	4r0b	A	X	hom	1	2	human
PLRG1	4yvd	A	U	hom	1	2	human
TNFAIP8L2	3f4m	A	X	mon	1	1	human
GGACT	3juc	A	X	mon	1	1	human
NBL1	4x1j	A	X	hom	1	2	human
METTL1	3ckk	A	E	mon	1	1	human
RBM8A	1p27	B	U	het	2	4	human
GLI1	2gli	A	X	mon	1	1	human
EGF	2kv4	A	X	mon	1	1	human
SNRNP200	4f91	B	U	mon	1	1	human
PTPRN2	4htj	A	X	mon	1	1	human
DPP3	3t6j	A	E	het	2	2	human
IFT52	4uzy	B	X	het	2	2	human
PPFIA3	3tad	A	X	het	2	2	human
HAO1	2rdu	A	X	hom	1	4	human
DAPK1	2x0g	A	X	het	2	2	human
MT-CYB	1be3	C	X	het	11	11	human
CCR3	2mpm	B	X	het	2	2	human
KDM2B	4o64	A	X	mon	1	1	human
CKAP5	4qmj	A	U	mon	1	1	human
LAMC2	1tle	A	X	mon	1	1	human
MCL1	2kbw	A	X	het	2	2	human
SULT1C3	2reo	A	X	mon	1	1	human
PROZ	3h5c	B	X	het	2	2	human
SUGP2	1x4p	A	X	mon	1	1	human
RBPMS	5det	A	U	hom	1	2	human
MAT1A	2obv	A	X	hom	1	2	human
IQGAP3	3isu	A	U	mon	1	1	human
SNAP25	2n1t	D	X	het	5	5	human
RNF8	2pie	A	X	het	2	2	human
LRRC4C	3zyo	A	X	mon	1	1	human
CADPS	1wi1	A	X	mon	1	1	human
SCP2	1qnd	A	U	mon	1	1	human
KRT1	3tnu	B	X	het	2	4	human
FOXB1	1vtn	C	X	mon	1	1	human
EXOC2	1uad	C	U	het	2	2	human
GNAQ	3ohm	A	U	het	2	2	human
GGPS1	2q80	A	X	hom	1	6	human
TNXB	2cui	A	X	mon	1	1	human
PPP1R3B	2eef	A	X	mon	1	1	human
CXCL6	2mgs	A	X	hom	1	2	human
ACP6	4jod	A	X	mon	1	1	human
DCAF4	3i8c	B	X	het	2	2	human
ME1	3wja	A	U	hom	1	4	human
STARD13	2pso	A	X	mon	1	1	human
AP000304.12	2jmx	A	X	het	2	2	human
MTCP1	1a1x	A	X	hom	1	2	human
ARHGAP35	2k85	A	U	mon	1	1	human
TGFBI	2ltb	A	X	mon	1	1	human
CISD1	4f2c	A	X	hom	1	2	human
ARHGDIB	1ds6	B	X	het	2	2	human
TPSD1	2zeb	A	X	hom	1	4	human
GYPC	2ejy	B	X	het	2	2	human
NECAP1	1tqz	A	X	mon	1	1	human
TRRAP	1awi	P	X	het	2	3	human
TLR9	3wpb	A	X	mon	1	1	human
ATXN2	3ktr	B	U	het	2	2	human
MAD2L1BP	2qyf	B	X	het	3	3	human
PFKFB3	2axn	A	X	mon	1	1	human
SFN	1ywt	A	E	het	2	4	human
MAX	1an2	A	X	hom	1	2	human
MYT1	2jx1	A	X	mon	1	1	human
PALLD	2lqr	A	U	mon	1	1	human
MESDC2	2kmi	A	U	mon	1	1	human
TRBV25-1	4gkz	B	X	het	2	2	human
CD276	4i0k	A	X	hom	1	2	human
OTUD7B	2l2d	A	X	mon	1	1	human
BICD2	4ytd	A	U	hom	1	2	human
WIPF1	2a41	C	X	het	3	3	human
VAV3	2d86	A	X	mon	1	1	human
EEF1E1-BLOC1S5	4bvx	B	X	het	2	2	human
TXN2	1uvz	A	E	hom	1	2	human
MAP1LC3B	1v49	A	U	mon	1	1	human
RAD51	1n0w	A	X	het	4	4	human
GNA14	3ohm	A	X	het	2	2	human
HK1	4foe	A	U	hom	1	2	human
DPP7	3jyh	A	U	hom	1	2	human
COG4	3hr0	A	X	hom	1	2	human
GCA	1k94	A	X	hom	1	2	human
LCK	3ad6	A	X	mon	1	1	human
HIST1H4L	1eqz	D	X	het	4	8	human
KIAA0430	2dgx	A	X	mon	1	1	human
SATB1	1yse	A	X	mon	1	1	human
CLTCL1	1b89	A	X	mon	1	1	human
CIDEA	2eel	A	X	mon	1	1	human
OSTF1	1zlm	A	U	mon	1	1	human
ZCRB1	2e5h	A	X	mon	1	1	human
CTRC	4h4f	Q	X	het	3	3	human
SCN11A	1byy	A	X	mon	1	1	human
EPS15L1	1f8h	A	U	het	2	2	human
CYP11B1	4dvq	A	X	hom	1	6	human
HERPUD2	2kdb	A	X	mon	1	1	human
TLE3	2ce9	A	U	het	2	3	human
SOX1	1gt0	D	X	het	2	2	human
THRB	1nax	A	X	mon	1	1	human
MID1	2jun	A	X	mon	1	1	human
MTR	4ccz	A	U	mon	1	1	human
EIF4E3	4b6u	A	X	mon	1	1	human
MTAP	3ozc	A	U	hom	1	3	human
KIF9	3nwn	A	X	hom	1	3	human
KCNJ2	2gix	A	X	hom	1	4	human
DEFB103B	1kj6	A	X	mon	1	1	human
GRP	2n0b	A	X	mon	1	1	human
NKX2-5	3rkq	A	X	hom	1	2	human
UHRF1	2lgg	A	U	het	2	2	human
MBNL1	3d2n	A	U	mon	1	1	human
SHBG	1kdk	A	X	hom	1	2	human
CLASP2	3woy	A	X	mon	1	1	human
CELF3	2dno	A	X	mon	1	1	human
PLEKHA1	1eaz	A	X	mon	1	1	human
TRIM28	2ro1	A	U	mon	1	1	human
ACTR3B	1k8k	A	X	het	7	7	human
CCK	1d6g	B	X	het	2	2	human
EDN2	3cmh	A	X	mon	1	1	human
SARS	4l87	A	N	hom	1	2	human
ZFP57	4gzn	C	X	mon	1	1	human
RFX7	4qqi	X	X	het	2	2	human
DNTTIP1	2mwi	A	X	mon	1	1	human
CNNM1	4iy0	A	X	hom	1	2	human
CSTF2T	1p1t	A	U	mon	1	1	human
MAN1B1	1fo2	A	X	mon	1	1	human
RALB	2kwi	A	X	het	2	2	human
PHF24	1wil	A	X	mon	1	1	human
TNFRSF21	3u3p	A	X	hom	1	2	human
EEF1A2	1g7c	A	X	het	2	2	human
KITLG	2e9w	C	X	het	2	4	human
GBA	2f61	A	X	mon	1	1	human
IL1RAPL2	4m92	B	X	het	2	2	human
CDON	3n1q	C	X	het	2	2	human
XAF1	2lxw	A	X	mon	1	1	human
CTDSP2	3pgl	A	X	mon	1	1	human
HIST1H2BL	2xql	B	X	het	2	10	human
PTPN14	2bzl	A	U	mon	1	1	human
GTF2H1	1pfj	A	X	mon	1	1	human
L3MBTL3	3ut1	A	X	hom	1	2	human
SCN8A	1byy	A	X	mon	1	1	human
SPTBN4	1aa2	A	X	mon	1	1	human
TOX2	2co9	A	X	mon	1	1	human
TNNT2	1j1e	B	X	het	3	3	human
ASH1L	3ope	A	X	mon	1	1	human
PACSIN3	3qe6	A	U	hom	1	2	human
RNH1	1z7x	W	X	het	2	4	human
QPCTL	3pb6	X	X	mon	1	1	human
KLKB1	2anw	A	X	mon	1	1	human
TARBP2	3llh	A	X	mon	1	1	human
PIGR	2ocw	A	X	mon	1	1	human
SETDB1	3dlm	A	X	mon	1	1	human
GRB2	1zfp	E	U	het	2	2	human
IL36RN	1md6	A	X	mon	1	1	human
KIRREL3	2cry	A	X	mon	1	1	human
TNFSF12-TNFSF13	1xu1	A	X	het	2	6	human
SOX13	1i11	A	X	mon	1	1	human
CABIN1	1n6j	G	X	het	2	3	human
GSTM1	1ykc	A	U	hom	1	2	human
TAL1	2ypa	A	X	het	4	4	human
GNG4	1tny	M	X	het	3	3	human
TGIF2LY	2dmn	A	X	mon	1	1	human
SFTPC	1spf	A	X	mon	1	1	human
ZMPSTE24	4aw6	A	U	mon	1	1	human
TUBG2	1z5v	A	X	mon	1	1	human
CDKN2B	1d9s	A	X	mon	1	1	human
CTRB1	1oxg	B	X	het	2	2	human
UBALD2	2dzl	A	X	mon	1	1	human
UBA5	3guc	A	X	hom	1	2	human
NOG	1m4u	A	X	het	2	4	human
CRYM	4bv9	A	X	hom	1	2	human
HIST2H4A	1eqz	D	X	het	4	8	human
RASEF	2pmy	A	X	hom	1	2	human
TSNAX	3qb5	K	U	het	2	8	human
CCL24	1eig	A	X	mon	1	1	human
ACADM	1ege	A	U	hom	1	4	human
STK25	2xik	A	X	mon	1	1	human
CCL7	1bo0	A	X	mon	1	1	human
TTPA	1oip	A	X	mon	1	1	human
IL1RAPL1	1t3g	A	X	hom	1	2	human
METAP1	2g6p	A	U	mon	1	1	human
MYL6	1oe9	B	N	het	2	2	human
DOK1	1uef	A	X	het	2	4	human
SMC4	4u4p	B	N	het	2	2	human
RP11-330H6.5	2w0i	A	X	mon	1	1	human
MPP5	1y76	B	U	het	2	4	human
PEX5L	4eqf	A	X	het	2	2	human
KLHL11	4apf	A	X	het	2	4	human
NECAP2	1tqz	A	X	mon	1	1	human
ANAPC15	4ui9	D	X	het	18	23	human
OLFM1	4xat	A	X	mon	1	1	human
ISCU	1wfz	A	X	mon	1	1	human
CD81	1g8q	A	X	hom	1	2	human
IL2RG	3bpl	C	X	het	3	3	human
TRIM39	2ecj	A	X	mon	1	1	human
ANK3	4o6x	A	X	mon	1	1	human
LRRC16A	3lk3	T	X	het	3	3	human
TRIM52	2egm	A	X	mon	1	1	human
ACSM2A	3day	A	X	mon	1	1	human
VEGFA	3s1b	V	X	het	2	4	human
FAN1	4rid	A	X	mon	1	1	human
SUV39H1	3mts	A	X	mon	1	1	human
NCKAP1	3p8c	B	N	het	5	5	human
FDFT1	3asx	A	U	mon	1	1	human
TULP1	3c5n	A	X	mon	1	1	human
ADRA2A	1hll	A	X	mon	1	1	human
COPA	3mkr	B	U	het	2	2	human
ACTA2	3w3d	A	X	het	2	2	human
SOX18	4a3n	A	X	hom	1	2	human
GPX4	2obi	A	U	mon	1	1	human
ESRP1	2dha	A	X	mon	1	1	human
CSF3	2d9q	A	X	het	2	4	human
COPG1	3tjz	B	U	het	3	3	human
RP11-793H13.10	4h36	B	X	het	2	2	human
RAB9A	1wms	A	X	mon	1	1	human
LTA4H	2vj8	A	E	mon	1	1	human
PTPN2	1l8k	A	X	mon	1	1	human
CNTFR	1uc6	A	X	mon	1	1	human
CLEC4E	3wh2	A	X	mon	1	1	human
GBX1	2m34	A	X	mon	1	1	human
UNC13A	3kwu	A	X	mon	1	1	human
TRPV2	2f37	A	X	mon	1	1	human
DUSP10	1zzw	A	X	mon	1	1	human
MORF4L1	2n1d	B	X	het	2	2	human
HIST1H1C	1ghc	A	U	mon	1	1	human
SUMO2	2awt	A	X	mon	1	1	human
NACA2	3mcb	A	X	het	2	2	human
PARD6A	1wmh	B	X	het	2	2	human
TALDO1	1f05	A	U	hom	1	2	human
TMED10	1m23	A	U	mon	1	1	human
PTPRO	2g59	A	X	hom	1	2	human
POLA2	4y97	A	U	het	2	2	human
HCN4	3otf	A	X	hom	1	4	human
WDR77	4gqb	B	U	het	3	12	human
CCL3L1	3h44	C	X	het	2	4	human
PITRM1	4l3t	A	N	mon	1	1	human
ARTN	2ask	A	X	hom	1	2	human
GNAI2	1aqg	A	E	mon	1	1	human
SH2D3C	3t6g	A	X	het	2	2	human
PSMA6	3une	G	U	het	14	28	human
DENND5A	3cwz	B	X	het	2	2	human
FARS2	3hfv	A	X	mon	1	1	human
TNNT3	2z5h	T	X	het	3	4	human
LGR5	4kng	A	X	het	3	6	human
UBE2W	2mt6	A	X	mon	1	1	human
SAA2	4ip9	A	X	hom	1	6	human
CELF1	2dhs	A	U	mon	1	1	human
BMPR1A	2h64	B	X	het	3	6	human
CD207	3p5f	A	X	mon	1	1	human
RAB27B	2iez	A	X	mon	1	1	human
MSH2	3thw	A	U	het	2	2	human
KLF11	2epa	A	X	mon	1	1	human
PPP1R13L	2vge	A	U	mon	1	1	human
FMNL2	1awi	P	X	het	2	3	human
CYP3A43	4ny4	A	X	mon	1	1	human
COX7C	2occ	L	X	het	13	13	human
BRPF3	3pfs	A	X	mon	1	1	human
CDK19	4f7s	A	X	het	2	2	human
ORM1	3kq0	A	X	mon	1	1	human
AQR	4pj3	A	X	mon	1	1	human
TPI1	4unl	A	U	hom	1	2	human
PDK3	1y8p	A	X	het	2	4	human
RP2	2bx6	A	X	mon	1	1	human
CAMK1D	2jc6	A	X	hom	1	2	human
HSPB6	4jus	A	X	hom	1	4	human
ATXN3L	1yzb	A	X	mon	1	1	human
CDH5	2koh	B	X	het	2	2	human
DDX58	2rmj	A	X	mon	1	1	human
PPP1R12A	1s70	B	U	het	2	2	human
TRIM25	4cfg	A	U	hom	1	2	human
GNB2	1gg2	B	U	het	3	3	human
CCL8	1esr	A	X	hom	1	2	human
MTRNR2L3	1y32	A	X	mon	1	1	human
SMAD2	1khx	A	X	hom	1	3	human
STX17	4wy4	B	X	het	4	4	human
DHRS1	2qq5	A	X	hom	1	2	human
PTPRK	2c7s	A	X	mon	1	1	human
PTMA	2z32	B	U	het	2	2	human
ORAI1	4ehq	G	X	het	2	2	human
KRIT1	4hdo	A	X	het	2	2	human
PELI3	3ega	A	X	mon	1	1	human
YTHDF3	4wqn	A	U	mon	1	1	human
OCM2	1ttx	A	X	mon	1	1	human
HTATSF1	2dit	A	E	mon	1	1	human
FAF2	2dam	A	U	mon	1	1	human
KIF5B	1mkj	A	U	mon	1	1	human
F9	1rfn	A	X	het	2	2	human
DDX59	2yqp	A	X	mon	1	1	human
CACNA1H	2v5f	X	X	het	2	2	human
PPFIA4	3tad	A	X	het	2	2	human
UQCRC2	1sqb	B	N	het	11	22	human
IL15RA	2ers	A	X	mon	1	1	human
GCK	3a0i	X	X	mon	1	1	human
NEDD4	5c91	A	X	mon	1	1	human
GEM	2ht6	A	X	mon	1	1	human
CDC25B	1cws	A	X	mon	1	1	human
SPN	2ems	B	X	het	2	2	human
RTF1	3u1u	A	U	hom	1	2	human
HIST1H2AE	3x1v	C	X	het	4	8	human
LAMP3	4akm	A	X	mon	1	1	human
TRIM54	3q1d	A	X	hom	1	2	human
MYH1	2w4g	M	X	het	3	3	human
DOCK11	2wm9	A	X	het	2	4	human
ATP6V0A2	2lx4	A	X	mon	1	1	human
PIAS3	1v66	A	X	mon	1	1	human
POLR2A	2lo6	B	U	het	2	2	human
TCF7L1	2lef	A	X	mon	1	1	human
SH3YL1	2d8h	A	X	mon	1	1	human
F13A1	1ggt	A	X	hom	1	2	human
ATP5H	2wss	U	N	het	9	13	human
KRAS	4obe	A	U	mon	1	1	human
ACYP1	2vh7	A	X	mon	1	1	human
TRAF3IP1	2eqo	A	X	mon	1	1	human
SOX9	4euw	A	X	mon	1	1	human
CABP4	2m29	A	X	mon	1	1	human
RGPD2	1xke	A	X	mon	1	1	human
PCDHA13	1wuz	A	X	mon	1	1	human
CCKAR	1d6g	A	X	het	2	2	human
FARP2	4gzu	A	X	mon	1	1	human
PAX3	3cmy	A	X	hom	1	2	human
KIF4A	3zfc	A	U	mon	1	1	human
LY86	3b2d	C	X	het	2	4	human
S100A3	3nsi	A	X	hom	1	2	human
PAX5	1k78	A	X	het	2	3	human
ERI3	2xri	A	X	mon	1	1	human
TIAM1	4k2o	A	X	mon	1	1	human
AGT	1n9u	A	X	mon	1	1	human
TRIP4	2e5o	A	X	mon	1	1	human
CDKL5	4bgq	A	X	mon	1	1	human
CSTB	1stf	I	E	het	2	2	human
PDLIM2	3pdv	A	E	mon	1	1	human
VWF	1atz	A	X	mon	1	1	human
KCNH7	2le7	A	X	mon	1	1	human
ELAVL1	4ed5	A	U	mon	1	1	human
SF3B6	2f9j	A	N	het	2	2	human
NEIL3	3w0f	A	X	mon	1	1	human
PDHX	1zy8	K	E	het	2	3	human
LRRK2	2zej	A	X	hom	1	2	human
ZSCAN16	2cot	A	X	mon	1	1	human
ATP2B4	2kne	B	U	het	2	2	human
IMP3	2cqj	A	X	mon	1	1	human
AFG3L2	2lna	A	U	mon	1	1	human
RUNX3	1io4	C	X	het	3	4	human
HOOK1	1wix	A	X	mon	1	1	human
SYNE3	4fi9	B	E	het	2	6	human
HZGJ	3i2n	A	X	mon	1	1	human
CPT1A	2le3	A	U	mon	1	1	human
ATP6V1B2	3j9u	B	N	het	11	28	human
VDAC3	4bum	X	U	hom	1	2	human
B4GALT7	4irp	A	X	mon	1	1	human
FABP9	4a60	A	X	mon	1	1	human
CA8	2w2j	A	X	mon	1	1	human
RGPD6	1xke	A	X	mon	1	1	human
ITPKA	4upu	B	X	het	2	48	human
MYBPC3	3cx2	A	X	mon	1	1	human
NANOG	2kt0	A	X	mon	1	1	human
TAF5	2nxp	A	X	mon	1	1	human
RAB1A	4fmc	B	U	het	2	2	human
MYO1E	2xmf	A	E	mon	1	1	human
TMOD1	1io0	A	X	mon	1	1	human
ACTR2	4jd2	B	U	het	8	8	human
RGS16	2ik8	B	X	het	2	2	human
SART1	3plv	C	U	het	2	2	human
TMEM189-UBE2V1	2a4d	A	X	mon	1	1	human
FAM83A	4urj	A	X	mon	1	1	human
PNP	1ula	A	U	hom	1	3	human
BROX	3uly	A	E	het	2	4	human
CRYBA4	3lwk	A	X	hom	1	2	human
S100A2	4duq	A	X	hom	1	2	human
KCNMB2	1jo6	A	X	mon	1	1	human
KLHL41	2woz	A	X	hom	1	2	human
BCAT2	1ekp	A	E	hom	1	2	human
EGR2	1zaa	C	X	mon	1	1	human
ATG13	5c50	B	X	het	2	2	human
KLK11	1uhb	P	X	het	3	3	human
NIT2	2w1v	A	U	hom	1	2	human
NOSTRIN	2yun	A	X	mon	1	1	human
RNLS	3qj4	A	X	mon	1	1	human
EML1	4ci8	A	X	mon	1	1	human
ERBB2IP	1mfg	A	U	het	2	2	human
CDK5	1ung	A	E	het	2	2	human
PPIG	2wfi	A	X	mon	1	1	human
BCL2L2-PABPN1	3ucg	A	X	hom	1	2	human
CABP1	2k7b	A	X	mon	1	1	human
CBX3	3dm1	A	U	het	2	2	human
NAA40	4u9v	B	X	mon	1	1	human
ACACB	3tdc	A	X	mon	1	1	human
SKI	1sbx	A	X	mon	1	1	human
HCFC2	1wft	A	X	mon	1	1	human
USP28	2lva	A	X	mon	1	1	human
NR1D2	3cqv	A	X	mon	1	1	human
LAMA1	2jd4	A	X	mon	1	1	human
ZFP42	1znm	A	X	mon	1	1	human
HIST2H2AA4	4edu	T	X	het	2	4	human
TCEA2	2lw4	A	X	mon	1	1	human
GIT1	2jx0	A	E	mon	1	1	human
MAPK9	3npc	A	X	mon	1	1	human
ANAPC10	4ui9	L	X	het	18	23	human
PRKCG	1tbn	A	X	mon	1	1	human
ADORA2A	2ydv	A	X	mon	1	1	human
SIN3A	1g1e	B	U	het	2	2	human
MTRNR2L8	1y32	A	X	mon	1	1	human
CTSE	1tzs	P	X	het	3	6	human
CNOT8	2d5r	A	X	het	2	2	human
GTF2H2	1z60	A	X	mon	1	1	human
FGF1	1ry7	A	X	het	2	2	human
SOST	2k8p	A	X	mon	1	1	human
EXO1	3qea	Z	X	mon	1	1	human
PRPF8	3e9l	A	U	mon	1	1	human
LILRA2	1g0x	A	X	mon	1	1	human
ARID4A	2mam	A	X	mon	1	1	human
UBL5	4pyu	A	E	het	2	2	human
ADH7	1agn	A	X	hom	1	2	human
ENPP1	4gtx	A	X	mon	1	1	human
VIP	2rrh	A	X	mon	1	1	human
NRXN2	4nxr	B	X	het	2	2	human
CGB2	1hrp	B	X	het	2	2	human
OTUD5	3tmo	A	X	mon	1	1	human
ASPSCR1	2al3	A	X	mon	1	1	human
FABP6	2mm3	A	X	mon	1	1	human
PCDH15	4apx	B	X	het	2	2	human
ATF7	4h36	B	E	het	2	2	human
RORB	1k4w	A	X	het	2	2	human
FGF14	1q1u	A	X	mon	1	1	human
QSOX1	3lli	A	X	mon	1	1	human
NUMA1	3ro2	B	U	het	2	2	human
VAMP2	2n1t	A	X	het	5	5	human
KCNJ3	1n9p	A	X	hom	1	4	human
CDKN1B	1jsu	C	X	het	3	3	human
ATIC	2b1g	A	U	hom	1	2	human
CDC26	4ui9	W	X	het	18	23	human
TUBAL3	3j6h	A	X	het	3	3	human
RND2	1m7b	A	X	mon	1	1	human
PSMC4	2dvw	B	U	het	2	2	human
PMM2	2amy	A	E	mon	1	1	human
MYO5A	4lx1	A	X	mon	1	1	human
GLA	1r47	A	X	hom	1	2	human
TFEC	4atk	A	X	hom	1	2	human
PIM3	4k1b	A	X	mon	1	1	human
GCSH	3klr	A	X	mon	1	1	human
FECH	2qd3	A	X	hom	1	2	human
HIST1H2BO	2xql	B	X	het	2	10	human
DAPP1	1fb8	A	X	mon	1	1	human
DAZL	2xs7	A	X	mon	1	1	human
CHAT	2fy3	A	X	mon	1	1	human
RTN4IP1	2vn8	A	X	mon	1	1	human
SNCB	2jn5	A	X	mon	1	1	human
PLA2G1B	3elo	A	X	mon	1	1	human
RNF103-CHMP3	3frt	A	X	mon	1	1	human
ARHGAP26	1f7c	A	X	mon	1	1	human
CAPRIN2	4oum	A	X	hom	1	3	human
RP11-599B13.6	2n1t	A	X	het	5	5	human
GSTA5	2r3x	A	X	hom	1	2	human
KCNJ12	3spi	A	X	hom	1	4	human
HRK	2l58	A	X	mon	1	1	human
CD200	4bfi	B	X	het	2	2	human
LGALS7	1bkz	A	X	hom	1	2	human
KLHL17	5awl	A	X	mon	1	1	human
TRIM72	3kb5	A	X	mon	1	1	human
MRAS	1x1r	A	X	mon	1	1	human
CAMK2D	1cdm	B	E	het	2	2	human
FOXD4L6	2hdc	A	X	mon	1	1	human
MEF2D	3p57	A	X	het	2	7	human
ARHGEF3	2z0q	A	X	mon	1	1	human
IL6	1il6	A	X	mon	1	1	human
METAP2	1b59	A	N	mon	1	1	human
BTC	1iox	A	X	mon	1	1	human
PF4V1	4hsv	A	X	hom	1	4	human
RCVRN	2d8n	A	X	mon	1	1	human
RC3H2	4zld	A	X	mon	1	1	human
ATP5J	2cly	C	N	het	3	3	human
PHF21A	2yql	A	X	mon	1	1	human
FGG	1fza	C	X	het	3	6	human
EDN3	3cmh	A	X	mon	1	1	human
REPS2	1iq3	A	X	mon	1	1	human
CAMK2G	2ux0	A	E	hom	1	12	human
SORBS1	2lj0	A	X	mon	1	1	human
HIST1H1T	1ghc	A	X	mon	1	1	human
JAG1	2kb9	A	X	mon	1	1	human
ATP5B	2xnd	D	N	het	6	17	human
GPX2	2he3	A	X	hom	1	4	human
ARG2	4ie2	A	X	hom	1	3	human
MKL1	2v52	M	X	het	2	2	human
ATP6V1A	1um2	C	U	het	2	2	human
KLK4	4k8y	A	X	het	2	2	human
DOCK9	2wm9	A	X	het	2	4	human
TRGC2	4lfh	G	X	het	2	2	human
SPSB1	2jk9	A	X	het	2	2	human
CHMP4A	3c3o	B	X	het	2	2	human
KATNA1	2rpa	A	X	mon	1	1	human
PFN2	1d1j	A	U	hom	1	4	human
COPS8	4d18	H	X	het	8	8	human
BTBD2	3no8	A	X	mon	1	1	human
USB1	4h7w	A	X	mon	1	1	human
RNF111	2kiz	A	X	mon	1	1	human
CHRNA1	1dxz	A	X	mon	1	1	human
VPS16	4bx9	C	U	het	2	2	human
CCT2	4b2t	B	U	het	8	16	human
LXN	1wnh	A	E	mon	1	1	human
DPF2	3iuf	A	N	mon	1	1	human
AMBP	1bik	A	X	mon	1	1	human
ERG	1sxe	A	X	mon	1	1	human
MT1HL1	4mt2	A	X	hom	1	2	human
NCAM1	3ncm	A	X	mon	1	1	human
TCF7L2	1jdh	B	U	het	2	2	human
NKX3-1	2l9r	A	X	mon	1	1	human
CCL3L3	3h44	C	X	het	2	4	human
RAB12	2il1	A	X	mon	1	1	human
DUSP8	4jmk	A	X	mon	1	1	human
ATP5D	2xnd	H	N	het	6	17	human
APOBEC3B	5cqd	A	E	mon	1	1	human
MEF2C	3p57	A	X	het	2	7	human
COMMD1	2h2m	A	X	mon	1	1	human
IDUA	3w82	A	X	mon	1	1	human
WNT8B	4f0a	B	X	het	2	2	human
CAMK1	4fgb	A	U	mon	1	1	human
HSPBP1	1xqs	A	U	het	2	2	human
STXBP5	1urq	A	X	het	4	4	human
DEFB4B	1fd3	A	X	hom	1	2	human
SDS	4h27	A	X	mon	1	1	human
PRKCE	2wh0	Q	X	het	2	3	human
C4B	4fxg	A	X	het	5	5	human
ARX	3lnq	A	X	mon	1	1	human
RARRES3	2lkt	A	X	mon	1	1	human
