gene	struc	chn	decay.class	qtype	unq	tot	species	
PRKCI	1wmh	A	E	het	2	2	human
EN1	1du0	A	X	hom	1	2	human
XRCC5	1jey	B	U	het	2	2	human
COPS8	4d18	H	U	het	8	8	human
FHL3	2ehe	A	X	mon	1	1	human
SUMO4	1wm3	A	X	hom	1	3	human
AKR7A3	2clp	A	X	hom	1	2	human
MICA	1hyr	C	X	het	2	3	human
RIMS2	2q3x	A	X	hom	1	2	human
F12	4xde	A	X	mon	1	1	human
MT1E	2mrb	A	X	mon	1	1	human
KRT16	3tnu	A	X	het	2	4	human
ELK1	1dux	C	X	hom	1	2	human
RAMP1	2yx8	A	X	hom	1	2	human
DLL1	4xbm	A	X	mon	1	1	human
VPS26A	4p2a	A	E	het	2	2	human
GABARAPL1	2l8j	A	E	het	2	2	human
HIST2H2AC	4edu	T	X	het	2	4	human
AMD1	1i72	B	X	het	2	4	human
IGLV2-23	5c2b	L	X	het	2	2	human
LIG4	4htp	A	X	het	2	2	human
RNF41	2gwf	B	X	het	2	2	human
DUSP28	2hcm	A	X	hom	1	2	human
TAB3	3a9k	C	X	het	2	3	human
SH2D1B	1i3z	A	X	het	2	2	human
NCAM1	1epf	A	X	hom	1	2	human
TRAF1	3m0d	C	X	het	3	4	human
CEBPE	1h89	A	X	het	2	3	human
ADSL	4ffx	A	N	hom	1	4	human
DVL3	3fy5	A	X	hom	1	2	human
BCKDHB	2bev	B	X	het	3	6	human
HIST1H4B	4zux	B	X	het	9	36	human
UBE3A	1c4z	A	E	het	2	4	human
KIF5A	4uy0	C	X	het	3	3	human
EVPL	4qmd	A	X	mon	1	1	human
RP11-385J1.3	1jo6	A	X	mon	1	1	human
PIK3CB	2y3a	A	X	het	2	2	human
GNAI1	4g5q	A	E	het	2	2	human
VDAC1	4bum	X	U	hom	1	2	human
HNRNPH3	1wg5	A	U	mon	1	1	human
KATNA1	2rpa	A	X	mon	1	1	human
SNX6	3hpb	A	U	mon	1	1	human
GGA3	1wr6	A	X	het	2	2	human
DDI1	3s8i	A	X	hom	1	2	human
FGD5	3mpx	A	X	mon	1	1	human
HLA-DRB1	1ymm	B	X	het	5	5	human
HIST2H2AA3	4edu	T	X	het	2	4	human
BTLA	2aw2	A	X	het	2	2	human
DDR1	4ag4	A	X	het	3	3	human
CCL21	2l4n	A	X	mon	1	1	human
TPST2	3ap3	A	X	hom	1	2	human
MAP3K13	5ceo	A	X	mon	1	1	human
LBR	2dig	A	E	mon	1	1	human
POLR2J2	5flm	K	X	het	12	12	human
MAP2K7	2dyl	A	X	mon	1	1	human
ZFP28	2emj	A	X	mon	1	1	human
LDLRAP1	3so6	A	X	het	2	2	human
CABP1	2lap	A	X	mon	1	1	human
ETS2	1k78	B	X	het	2	3	human
PARP11	2dk6	A	X	mon	1	1	human
NCF1	1k4u	P	X	het	2	2	human
TCF4	2knh	B	X	het	2	2	human
ACAD8	1rx0	A	X	hom	1	4	human
CTRB1	2jet	B	X	het	3	3	human
AGXT	1h0c	A	X	hom	1	2	human
CEP57	4l0r	A	X	hom	1	2	human
ASAH2	4wgk	A	X	mon	1	1	human
ACSM2B	3b7w	A	X	hom	1	3	human
PALB2	3eu7	A	X	het	2	2	human
PLEKHA6	2d9y	A	X	mon	1	1	human
CCDC101	3meu	A	X	het	2	4	human
PJA2	2l0b	A	X	mon	1	1	human
FARSB	3l4g	B	E	het	2	4	human
SIRPA	4cmm	A	X	het	2	2	human
UBC	5a5b	9	X	het	35	35	human
SEC14L6	4tlg	A	X	mon	1	1	human
S100A11	2luc	A	E	hom	1	2	human
RCOR3	4czz	B	X	het	2	2	human
EIF6	2x7n	B	E	het	3	3	human
SORBS1	4lnp	A	X	het	2	2	human
PTGR1	1zsv	A	X	hom	1	2	human
SRSF8	2dnm	A	X	mon	1	1	human
ODC1	5bwa	A	X	het	2	2	human
CACNB1	1t0j	B	X	het	3	3	human
C6	4e0s	B	X	het	2	2	human
CKMT1B	1qk1	A	X	hom	1	8	human
ARNT2	4zpk	A	X	het	2	2	human
RERE	2yqk	A	X	mon	1	1	human
SPG20	4u7i	A	E	het	2	2	human
RBFOX3	2err	A	X	mon	1	1	human
RAP1B	4hdq	B	E	het	3	3	human
PAX7	3cmy	A	X	hom	1	2	human
TLL1	3edg	A	X	mon	1	1	human
NEK6	5de2	A	X	het	2	2	human
AL356585.2	5a5t	F	X	het	8	8	human
BACH1	2ihc	A	X	hom	1	2	human
GNB5	2pbi	B	X	het	2	2	human
TTR	3bsz	A	X	het	4	10	human
CPT1A	2le3	A	U	mon	1	1	human
ATP5G2	5ara	J	X	het	11	22	human
H2BFS	2cv5	D	X	het	4	8	human
SEPT6	2qag	B	X	het	3	6	human
SAG	1ayr	A	X	hom	1	4	human
CBX8	5eq0	A	X	het	2	2	human
RANGAP1	2iy0	C	U	het	3	3	human
S100A2	4duq	A	X	hom	1	2	human
MMP12	2n8r	A	X	het	2	4	human
PLG	3uir	A	X	het	2	2	human
MPPED1	3rl5	A	X	mon	1	1	human
CYBB	3a1f	A	X	mon	1	1	human
RNF146	4qpl	A	X	het	2	2	human
SCMH1	4edu	A	X	het	2	4	human
CRIP1	1iml	A	X	mon	1	1	human
PLCB3	3ohm	B	U	het	2	2	human
HSPG2	1gl4	B	X	het	2	2	human
CSHL1	1hwg	A	X	het	2	3	human
TBX19	1xbr	A	X	hom	1	2	human
CCDC8	4lg6	B	X	het	2	2	human
CSMD1	2ehf	A	X	mon	1	1	human
PBX3	1puf	B	X	het	2	2	human
IL10RA	1lqs	R	X	het	2	4	human
HBG1	1i3d	A	X	hom	1	4	human
UCHL5	4wlp	A	U	het	2	2	human
GAMT	3orh	A	X	mon	1	1	human
ADK	4o1l	A	E	hom	1	2	human
MUT	2xij	A	U	hom	1	2	human
PLCG1	4k45	B	E	het	2	2	human
HNRNPAB	1x0f	A	U	mon	1	1	human
HES4	2mh3	A	X	hom	1	2	human
HPD	3isq	A	X	hom	1	2	human
SMYD2	3tg5	A	X	het	2	2	human
PYCARD	3j63	A	X	hom	1	15	human
DLG4	2ka9	A	X	het	2	3	human
MKL2	3tpq	M	X	het	2	6	human
TAB2	2wwz	C	X	het	2	3	human
MAD1L1	1go4	E	X	het	2	8	human
PEX1	1wlf	A	X	mon	1	1	human
PPP1R3B	2eef	A	X	mon	1	1	human
CELF3	4tlq	A	X	mon	1	1	human
KDM1A	2v1d	A	N	het	3	3	human
KIF2C	4ubf	A	E	het	2	3	human
TNFSF18	2q1m	A	X	hom	1	3	human
PTPRJ	2cfv	A	X	hom	1	3	human
TOM1	1wrd	A	E	het	2	2	human
HIGD1B	2lon	A	X	mon	1	1	human
SYK	5c27	A	X	het	2	2	human
SYTL2	3bc1	B	X	het	2	2	human
POLR2D	5flm	D	E	het	12	12	human
BLVRA	2h63	A	E	hom	1	2	human
MAPRE3	3tq7	B	X	het	3	4	human
IDH1	1t0l	A	E	hom	1	2	human
FBXO7	4l9c	A	X	mon	1	1	human
LAMA1	2jd4	A	X	mon	1	1	human
BAIAP2	4js0	B	E	het	2	2	human
STAMBP	3rzv	A	X	mon	1	1	human
SUMF1	2aij	X	U	het	2	2	human
ADAMTS4	4wk7	A	X	mon	1	1	human
PYY	2oon	A	X	mon	1	1	human
TOE1	2fc6	A	X	mon	1	1	human
NRAS	1nvv	R	X	het	2	3	human
KLHL7	3ii7	A	X	mon	1	1	human
SOX18	4a3n	A	X	hom	1	2	human
BTBD3	2vkp	A	X	hom	1	4	human
ARFIP1	1i4d	A	U	het	2	3	human
GALK1	1wuu	A	X	hom	1	2	human
FDXR	1e6e	A	X	het	2	2	human
PBX1	1puf	B	X	het	2	2	human
LIPT1	3a7u	A	X	mon	1	1	human
SNRPC	4pjo	L	E	het	9	9	human
RBBP4	4pc0	A	E	het	2	2	human
ANXA2	1xjl	A	U	hom	1	2	human
GTF2A2	1nvp	D	X	het	4	4	human
KIAA0907	2yqr	A	X	mon	1	1	human
DEFB103A	1kj6	A	X	mon	1	1	human
CLEC4C	3wbr	A	X	hom	1	2	human
NCAM2	2vaj	A	X	hom	1	2	human
LMAN2	2e6v	A	U	mon	1	1	human
NUP133	5a9q	3	E	het	10	304	human
RELN	3a7q	A	X	het	2	2	human
CH17-60O17.7	4rav	A	X	het	3	6	human
MTERF4	4fp9	B	X	het	2	8	human
HSD17B10	1so8	A	U	hom	1	4	human
NAALAD2	3fed	A	X	hom	1	2	human
EPX	1cxp	C	X	het	2	4	human
PHF24	1wil	A	X	mon	1	1	human
ZSCAN21	3lhr	A	X	hom	1	2	human
SARS	4l87	A	X	hom	1	2	human
PEX13	1wxu	A	X	mon	1	1	human
SPSB2	3emw	A	X	het	2	2	human
PIR	3acl	A	E	mon	1	1	human
KIR3DL1	3wuw	G	X	het	4	4	human
ALDH1A3	1bi9	A	U	hom	1	4	human
HNRNPF	2kg0	A	U	mon	1	1	human
SFTPC	2yad	A	X	hom	1	3	human
MAGI1	2i04	A	X	het	2	4	human
ARID1B	1ryu	A	X	mon	1	1	human
CACNA1E	3bxl	B	X	het	2	2	human
NAMPT	2gvj	A	E	hom	1	2	human
C11orf54	1xcr	A	X	mon	1	1	human
AVPR2	2jx4	A	X	mon	1	1	human
UQCRC1	2ybb	A	N	het	37	48	human
FGB	3ghg	B	X	het	5	10	human
HMGB3	4qr9	A	E	hom	1	2	human
HIST1H3F	1u35	A	X	het	4	8	human
PKD2	3hrn	A	X	hom	1	3	human
TRAPPC4	2j3t	D	X	het	4	4	human
KCTD13	5fta	A	X	hom	1	4	human
KIR2DL5B	3wyr	A	X	hom	1	4	human
KCNA5	1qdw	A	X	hom	1	4	human
PRDM9	4c1q	A	X	het	2	2	human
TWF2	2w0i	A	E	mon	1	1	human
KLC2	3zfw	A	E	het	2	2	human
CENPA	3nqu	A	X	het	2	4	human
PDE4D	1zkn	A	X	hom	1	4	human
CTD-2192J16.22	1o7d	E	X	het	5	5	human
MMP1	4auo	A	X	het	2	4	human
RGMA	4uhy	C	X	het	2	3	human
CLEC5A	2yhf	A	X	mon	1	1	human
RPAP3	4cgw	A	E	het	2	2	human
SHANK1	1q3p	A	X	het	2	4	human
TGFBR1	1b6c	B	X	het	2	2	human
REV1	4ext	A	X	het	3	3	human
ACTR1A	5afu	A	U	het	22	33	human
ADRB2	2r4s	A	X	het	3	3	human
FUBP1	4lij	A	U	hom	1	3	human
PDE7A	4y2b	A	X	mon	1	1	human
GPC1	4ywt	A	U	mon	1	1	human
IL2RB	2b5i	B	X	het	4	4	human
GTF2H5	2jnj	A	X	hom	1	2	human
EIF1AX	4kzy	n	E	het	35	35	human
PPP1R10	4moy	B	E	het	2	2	human
PTPRS	2yd9	A	X	hom	1	2	human
ZNF396	3lhr	A	X	hom	1	2	human
ARID3B	1c20	A	X	mon	1	1	human
DAPK1	2x0g	A	X	het	2	2	human
DYNC1H1	3j1t	A	N	het	3	3	human
AIRE	2kft	A	X	het	2	2	human
CDKN3	1fq1	A	X	het	2	2	human
ADORA2A	3vg9	A	X	het	3	3	human
HLA-DQB1	1s9v	B	X	het	3	3	human
GRB7	3pqz	A	X	het	2	3	human
AC243756.1	1m9e	A	X	het	2	2	human
HTRA1	3num	A	X	hom	1	3	human
XXYLT1	4wm0	A	X	het	2	2	human
RBP5	1ggl	A	X	mon	1	1	human
PPIE	2cqb	A	U	mon	1	1	human
DUSP10	3tg1	B	X	het	2	2	human
AZGP1	1t80	A	X	mon	1	1	human
KLK1	1spj	A	X	mon	1	1	human
LIMD2	2lzu	A	X	mon	1	1	human
MINK1	4rvt	A	X	hom	1	2	human
ZMYM2	2das	A	X	mon	1	1	human
KDM4D	4hon	A	X	het	2	2	human
RCOR1	2v1d	B	X	het	3	3	human
SNTA1	2pdz	A	X	het	2	2	human
OSR1	2ee8	A	X	mon	1	1	human
CAPS	3e3r	A	X	hom	1	2	human
CHRM3	2csa	A	X	mon	1	1	human
CH17-60O17.5	2eks	B	X	het	2	2	human
SNX21	4ymr	A	X	hom	1	2	human
CASKIN1	3sei	A	X	mon	1	1	human
CDC14B	1ohe	A	X	het	2	2	human
SF3A3	2dt7	A	U	het	2	2	human
VHL	1lm8	V	X	het	4	4	human
SKAP2	1u5e	A	X	hom	1	2	human
CTNND1	3l6x	A	U	het	2	2	human
BACH2	3ohu	A	X	hom	1	2	human
IQUB	2daf	A	X	mon	1	1	human
MPPED2	3rl4	A	X	mon	1	1	human
PSAP	4ddj	A	X	hom	1	2	human
APOA2	2ou1	A	X	hom	1	2	human
EIF3C	5a5t	C	N	het	8	8	human
RGS5	2crp	A	X	mon	1	1	human
RNF8	4ayc	A	X	hom	1	4	human
NKX3-1	4s0h	B	X	het	2	2	human
ITGAL	3eoa	I	X	het	3	3	human
FXR2	2qnd	A	E	mon	1	1	human
ZFY	7znf	A	X	mon	1	1	human
GBA3	2jfe	X	X	mon	1	1	human
LGALS7B	1bkz	A	X	hom	1	2	human
KIRREL3	2cry	A	X	mon	1	1	human
GNB2	3ah8	B	U	het	4	4	human
ATP7A	2k1r	A	X	het	2	2	human
PPP2R5C	3fga	B	E	het	5	5	human
KLRC4-KLRK1	1hyr	A	X	het	2	3	human
CRMP1	4b3z	A	X	hom	1	4	human
CEACAM5	2qsq	A	X	hom	1	2	human
ITGA4	4hkc	B	X	het	2	2	human
THBS1	2ouj	A	X	hom	1	2	human
TXNRD3	3ean	A	X	hom	1	2	human
BIRC5	1xox	A	X	hom	1	2	human
TBC1D12	2qq8	A	X	mon	1	1	human
GRM8	3mq4	A	X	hom	1	2	human
GTF2IRD2B	2d9b	A	X	mon	1	1	human
PMEL	4is6	C	X	het	3	3	human
PLCD1	1qas	A	X	mon	1	1	human
KAT2B	1jm4	B	X	het	2	2	human
GRK6	2acx	A	X	hom	1	2	human
VSX1	3a01	B	X	het	2	2	human
ING4	4afl	A	X	hom	1	2	human
MAP3K6	3vw6	A	X	hom	1	2	human
CAMTA1	2cxk	A	X	hom	1	2	human
HAAO	3fe5	A	X	mon	1	1	human
CHMP2B	2jqk	B	X	het	2	2	human
SLC3A2	2dh3	A	U	mon	1	1	human
HNRNPD	3s7r	A	U	mon	1	1	human
SERPINA3	2ach	B	X	het	2	2	human
SNAP91	1hf8	A	X	hom	1	2	human
ARF4	1re0	A	E	het	2	2	human
BAZ2B	4cur	A	X	hom	1	2	human
TNFSF14	4kgg	A	X	het	2	12	human
ARL5A	2h16	A	X	hom	1	4	human
SLC9A3R2	2d11	E	E	het	2	2	human
UBAP2L	1wj7	A	U	mon	1	1	human
ANP32A	2ell	A	E	mon	1	1	human
PIK3CG	3l08	A	X	hom	1	2	human
FMNL2	4yc7	B	E	het	2	2	human
WAPAL	4k6j	A	U	mon	1	1	human
RASSF8	2cs4	A	X	mon	1	1	human
PIP5K1C	4tz7	A	X	hom	1	2	human
PLEKHB2	2dhi	A	X	mon	1	1	human
HCFC2	1wft	A	X	mon	1	1	human
RAB11FIP1	4d0g	C	X	het	2	2	human
COL3A1	3dmw	A	X	hom	1	3	human
CIB1	2l4i	A	X	mon	1	1	human
C8G	3ojy	C	X	het	3	3	human
INPP5D	2ysx	A	X	mon	1	1	human
CNTN1	3s97	C	X	het	2	2	human
RECQL5	4bk0	A	X	hom	1	2	human
HIGD1A	2lom	A	E	mon	1	1	human
SMC1A	2wd5	A	E	het	2	2	human
CRP	1b09	A	X	hom	1	5	human
NRP1	2qqn	A	N	het	3	3	human
FMR1	4ova	A	X	hom	1	4	human
IL4R	5e4e	B	X	het	3	3	human
MEFV	4cg4	A	X	hom	1	2	human
IGKV1-17	1dql	L	X	het	2	2	human
PCOLCE	1uap	A	X	mon	1	1	human
PEX14	4bxu	A	X	het	2	2	human
KIF22	2edu	A	U	mon	1	1	human
YWHAH	2c63	A	E	het	2	4	human
RAD21	4pjw	B	U	het	2	2	human
TUBB2B	4o4i	B	U	het	4	6	human
CAPG	1jhw	A	X	mon	1	1	human
STAT6	4y5w	A	E	hom	1	2	human
HTRA2	2pzd	A	X	hom	1	2	human
UBE2E3	3bzh	A	X	hom	1	2	human
GNPTAB	2n6d	A	X	mon	1	1	human
NISCH	3p0c	A	X	mon	1	1	human
KCNK4	4i9w	A	X	het	3	6	human
ETF1	5a8l	Q	E	het	5	5	human
TPMT	3bgi	A	X	mon	1	1	human
SNX33	4akv	A	X	hom	1	2	human
RGS6	2es0	A	X	hom	1	2	human
ZKSCAN5	2em5	A	X	mon	1	1	human
NKX2-3	4s0h	B	X	het	2	2	human
SMN2	3s6n	M	X	het	7	7	human
APC2	3qhe	A	X	het	2	2	human
PLK4	4n7v	A	X	het	2	3	human
RFXAP	2kw3	C	X	het	2	3	human
OTUD7A	2l2d	A	X	mon	1	1	human
UBE2V1	2c2v	C	E	het	3	6	human
SOS1	4nyi	S	X	het	2	3	human
YBX3	1h95	A	E	mon	1	1	human
PRPF18	2dk4	A	E	mon	1	1	human
ANP32E	4xos	A	X	mon	1	1	human
EXOG	4a1n	A	X	hom	1	2	human
SORBS3	2dlm	A	E	mon	1	1	human
SYN3	2p0a	A	X	hom	1	4	human
EGR2	1p47	A	X	hom	1	2	human
HCN3	4hbn	A	X	hom	1	4	human
PPM1K	4da1	A	X	mon	1	1	human
CCL18	4mhe	A	X	hom	1	2	human
FGF8	2fdb	M	X	het	2	2	human
IGLV2-18	4unu	A	X	hom	1	2	human
RBM15B	1why	A	X	mon	1	1	human
PPP5C	1a17	A	E	hom	1	4	human
EFCAB6	1wlz	A	X	mon	1	1	human
HDGFRP2	3qby	A	U	het	2	4	human
KCNK2	4twk	A	X	hom	1	2	human
AC007192.4	3l4q	C	X	het	2	2	human
IL12B	4grw	B	X	het	5	5	human
ALDOA	1ald	A	E	hom	1	4	human
LIMS2	1u5s	B	X	het	2	2	human
SLC25A31	1okc	A	X	mon	1	1	human
SRPRB	2go5	2	E	het	7	7	human
AIMP2	5a34	B	E	het	2	2	human
KIF1B	4uxp	C	X	het	3	3	human
IGKV2-28	3jau	L	X	het	3	180	human
RABGEF1	2c7m	A	U	het	2	2	human
SLA2	4m4z	A	X	mon	1	1	human
DNASE1	2a3z	B	X	het	3	3	human
STAP2	2el8	A	X	mon	1	1	human
H1FX	2lso	A	N	mon	1	1	human
PKD1	1b4r	A	X	mon	1	1	human
ALPPL2	3mk0	A	X	hom	1	2	human
DUSP18	2esb	A	X	mon	1	1	human
CDCA8	2qfa	B	E	het	3	3	human
P2RY1	4xnv	A	X	mon	1	1	human
SELM	2a2p	A	X	mon	1	1	human
CTSK	1tu6	A	X	hom	1	2	human
LTA4H	3b7s	A	E	het	2	2	human
RBBP5	5f6k	D	E	het	4	7	human
CREM	1kdx	B	X	het	2	2	human
ARF3	1re0	A	X	het	2	2	human
CDKN2B	1bi7	B	X	het	2	4	human
POLR2B	5flm	B	X	het	12	12	human
TKT	3mos	A	E	hom	1	2	human
CHRNA3	2k59	B	X	mon	1	1	human
POLI	2zvm	U	X	het	2	6	human
IGHV3-74	2uzi	H	X	het	3	3	human
KPNA3	4uae	A	E	het	2	2	human
RPRD2	4flb	A	X	hom	1	2	human
HBD	1shr	B	X	het	2	4	human
DHFRL1	1dhf	A	X	hom	1	2	human
CBX7	2l12	A	X	het	2	2	human
SEC24C	3eh2	A	E	mon	1	1	human
ACAD11	2wbi	A	U	hom	1	4	human
IL2RG	2b5i	C	X	het	4	4	human
STK39	5dbx	A	U	hom	1	2	human
SENP2	1tgz	A	X	het	2	2	human
SAMSN1	2ebp	A	X	mon	1	1	human
HIST1H2BH	2xql	B	X	het	2	10	human
MCFD2	3lcp	C	U	het	2	2	human
CWC22	4c9b	B	U	het	2	2	human
GZMK	1mzd	A	X	mon	1	1	human
P4HA1	4bt9	A	U	het	2	3	human
LYN	1wa7	A	X	het	2	2	human
PARP3	2eoc	A	X	mon	1	1	human
ATIC	1p4r	A	E	hom	1	2	human
BIN1	1mv0	B	E	het	2	2	human
ST3GAL1	2wnf	A	X	mon	1	1	human
DYRK3	3k2l	A	X	mon	1	1	human
PGK1	2p9q	A	E	mon	1	1	human
API5	3v6a	A	U	mon	1	1	human
PSMB9	3unf	N	X	het	14	28	human
SLC2A5	4ybq	A	X	het	3	3	human
EDIL3	4d90	A	U	mon	1	1	human
PKMYT1	3p1a	A	U	mon	1	1	human
S100A7A	1psr	A	X	hom	1	2	human
KHK	3b3l	A	X	hom	1	2	human
ZNF446	2fi2	A	X	hom	1	2	human
MAEL	2cto	A	X	mon	1	1	human
LIG3	3qvg	A	N	het	2	4	human
GALNT10	2d7r	A	E	mon	1	1	human
GATM	1jdw	A	X	hom	1	2	human
GALC	3zr5	A	X	mon	1	1	human
NR4A2	1ovl	A	X	hom	1	6	human
PTPN13	1d5g	A	X	het	2	2	human
MLN	1lbj	A	X	mon	1	1	human
TREX2	1y97	A	X	hom	1	2	human
CNKSR2	3bs5	B	X	het	2	2	human
UAP1	1jv1	A	U	hom	1	2	human
ZFAND3	1x4w	A	X	mon	1	1	human
KAT2A	4nsq	A	X	hom	1	2	human
PANK1	2i7n	A	X	hom	1	2	human
AKR1D1	3uzz	A	X	mon	1	1	human
HIST3H3	4qxb	E	X	het	3	3	human
E2F5	1cf7	A	X	het	2	2	human
EXOSC4	2nn6	B	E	het	9	9	human
IGKV3OR2-268	4lrn	L	X	het	2	2	human
FOXL1	1d5v	A	X	mon	1	1	human
PRDM12	3ep0	A	X	mon	1	1	human
PGD	2jkv	A	E	hom	1	2	human
BST1	1isf	A	X	hom	1	2	human
TCN1	4kkj	A	X	mon	1	1	human
SOX17	4a3n	A	X	hom	1	2	human
SYNJ2BP	2eno	A	X	mon	1	1	human
H2AFX	1hio	A	X	het	4	8	human
PHF13	3o7a	A	X	het	2	2	human
ANPEP	4fys	A	X	het	2	2	human
SNX9	3lge	E	E	het	2	8	human
GGT2	4z9o	A	X	het	2	2	human
ERP27	2l4c	A	X	mon	1	1	human
DGCR8	3le4	A	E	hom	1	2	human
ASPH	5apa	A	U	mon	1	1	human
SMAD1	1khu	A	X	hom	1	3	human
HSPB6	4jus	A	X	hom	1	4	human
SDR39U1	4b4o	A	X	mon	1	1	human
POLG	5c53	A	X	het	2	3	human
PRMT6	4y30	A	X	hom	1	2	human
ALPP	3mk0	A	X	hom	1	2	human
AKT3	3qkk	A	X	het	2	2	human
LYPLAL1	3u0v	A	X	mon	1	1	human
IL3RA	4jzj	C	X	het	3	6	human
BRD7	2i7k	A	X	mon	1	1	human
ATP4A	2yn9	A	X	het	2	2	human
CAPN2	1kfu	L	E	het	2	2	human
KIR2DS3	1im9	D	X	het	4	7	human
NAPA	3j96	G	E	het	5	13	human
ANKRD27	4cz2	D	X	het	2	4	human
RBM11	2ywk	A	X	mon	1	1	human
COL4A2	1li1	C	N	het	2	6	human
HMOX2	2qpp	A	X	hom	1	2	human
ZIC5	2rpc	A	X	mon	1	1	human
MCM10	3ebe	A	X	mon	1	1	human
SMC4	4u4p	B	N	het	2	2	human
ARHGEF12	1x86	A	X	het	2	2	human
AK5	2bwj	A	U	hom	1	2	human
UBXN7	2dal	A	E	mon	1	1	human
HOXD9	2lp0	A	X	het	2	2	human
ADCK3	4ped	A	X	mon	1	1	human
NUP50	3tj3	C	E	het	2	2	human
AP1M1	4p6z	M	N	het	6	6	human
LCP1	1wjo	A	X	mon	1	1	human
VPS35	2r17	C	E	het	2	2	human
POLR2G	5flm	G	E	het	12	12	human
POFUT2	4ap5	A	X	hom	1	2	human
CFTR	1xmi	A	X	hom	1	5	human
MAP1LC3A	3wan	A	X	hom	1	2	human
PDF	3g5k	A	X	hom	1	4	human
KLF12	2wbu	A	X	mon	1	1	human
OSBP	2rr3	B	U	het	2	2	human
SPIN2B	4mzg	B	X	het	2	2	human
DIDO1	4l7x	A	X	het	2	2	human
SEC22B	3egd	C	E	het	4	4	human
CUL4A	2hye	C	U	het	4	4	human
CDC25A	1c25	A	X	mon	1	1	human
SRI	4usl	D	E	het	2	2	human
HIST1H2AC	4edu	T	X	het	2	4	human
CHCHD4	2l0y	A	X	het	2	2	human
ARFIP2	4dcn	C	X	het	2	4	human
USP14	2ayo	A	E	het	2	2	human
ACTB	5afu	H	E	het	22	33	human
UROS	1jr2	A	X	mon	1	1	human
NEDD8	1r4m	I	E	het	3	3	human
PTPRN2	2i1y	A	X	mon	1	1	human
NUDCD3	1wgv	A	U	mon	1	1	human
PYGL	2qll	A	U	het	2	4	human
ZMYM5	2das	A	X	mon	1	1	human
ZBED1	2ct5	A	X	mon	1	1	human
DDX3Y	2jgn	A	X	mon	1	1	human
DCC	3o71	B	X	het	2	2	human
CAMSAP3	1ugj	A	X	mon	1	1	human
EPHA4	3gxu	A	U	het	2	2	human
CPSF6	3q2s	C	U	het	2	4	human
CA3	1flj	A	X	mon	1	1	human
MYBL1	1h8a	C	X	het	2	3	human
BIRC2	3d9u	A	U	het	2	2	human
OTC	1fvo	A	X	hom	1	3	human
UBXN4	2dzk	A	U	mon	1	1	human
TUT1	2e5g	A	X	mon	1	1	human
GRN	2jyv	A	X	mon	1	1	human
SLC9A3R1	2d10	E	E	het	2	2	human
RGS7	2a72	A	X	hom	1	2	human
MYSM1	2cu7	A	X	mon	1	1	human
EPB41L1	2rq1	A	X	mon	1	1	human
RXFP1	2jm4	A	X	mon	1	1	human
NPY	1tz4	A	X	mon	1	1	human
MIB1	4xi7	A	X	het	2	2	human
PLXNA4	4e74	A	E	hom	1	2	human
CSK	3d7u	A	E	het	2	2	human
AP2S1	2xa7	S	N	het	5	5	human
FCN2	4r9j	A	X	hom	1	3	human
ITLN1	4wmq	A	X	hom	1	3	human
ANTXR2	1tzn	a	X	het	2	14	human
CD247	2oq1	B	X	het	2	2	human
TGM3	1l9m	A	X	hom	1	2	human
CSF2RB	5dwu	A	X	het	4	4	human
COL4A4	1t60	C	X	het	2	6	human
CNOT6	3ngq	A	X	mon	1	1	human
RAB14	4d0g	A	U	het	2	2	human
HSPA5	3iuc	A	U	hom	1	2	human
RHOB	3msx	A	X	het	2	2	human
DPYD	1gth	A	X	hom	1	2	human
ARHGEF3	2z0q	A	X	mon	1	1	human
FABP9	4a60	A	X	mon	1	1	human
ATP4B	2yn9	B	X	het	2	2	human
AGR2	2lns	A	X	hom	1	2	human
EPO	1cn4	C	X	het	2	3	human
ACYP2	1aps	A	X	mon	1	1	human
ALDH1L2	2o2p	A	X	hom	1	4	human
ZC3H12B	3v33	A	X	mon	1	1	human
DNAJC2	2m2e	A	U	mon	1	1	human
SERPINH1	3zha	A	U	het	2	5	human
TRMT61A	5ccx	A	E	het	2	4	human
PSPC1	3sde	A	U	het	2	2	human
CHD8	2cka	A	E	mon	1	1	human
MPDZ	2iwq	A	E	hom	1	2	human
CADM2	3m45	A	X	hom	1	2	human
GBP1	2bc9	A	U	hom	1	2	human
DYRK1A	4aze	A	E	het	2	2	human
PEA15	4iza	B	E	het	2	2	human
WRNIP1	3vhs	A	E	hom	1	2	human
BAZ1B	1f62	A	U	mon	1	1	human
CCT8	3iyg	Q	E	het	8	8	human
TTPA	3w67	A	X	hom	1	4	human
PRDM2	2jv0	A	X	mon	1	1	human
LCAT	4xx1	A	X	het	3	3	human
CNGA2	2m0j	B	X	het	2	2	human
GTF2E2	1d8k	A	E	mon	1	1	human
RP11-290H9.2	3ze2	B	X	het	5	5	human
PBX2	1puf	B	X	het	2	2	human
ZFP36L2	1rgo	A	X	mon	1	1	human
LRRC4B	3zyn	A	X	mon	1	1	human
FABP2	1sa8	A	X	mon	1	1	human
GBA	3gxd	A	X	hom	1	4	human
GBP5	2bc9	A	X	hom	1	2	human
BNIP3L	2ka1	A	X	hom	1	2	human
GBE1	5clw	A	E	mon	1	1	human
AGER	2le9	A	X	het	2	4	human
KRT3	3tnu	B	X	het	2	4	human
CA13	3czv	A	X	mon	1	1	human
CDKL5	4bgq	A	X	mon	1	1	human
