gene	struc	chn	decay.class	qtype	unq	tot	species	
Nme3	1zs6	A	X	hom	1	6	mouse
Brdt	2wp1	A	X	het	2	2	mouse
Plg	3uir	A	X	het	2	2	mouse
Stac3	2db6	A	X	mon	1	1	mouse
Rpl7a	4v5z	Bf	X	het	50	50	mouse
Hoxc9	2lp0	A	X	het	2	2	mouse
Klhl12	2vpj	A	X	mon	1	1	mouse
Sesn2	5cuf	A	X	mon	1	1	mouse
Calml3	2llo	A	X	het	2	2	mouse
Rab2b	4rke	A	X	mon	1	1	mouse
Trav6d-7	1ac6	A	X	hom	1	2	mouse
Ntn4	4wnx	A	X	mon	1	1	mouse
Prss2	3tgi	E	X	het	2	2	mouse
Cpeb3	2dnl	A	X	mon	1	1	mouse
Sdk2	1wf5	A	X	mon	1	1	mouse
Gm4308	3ulh	A	X	hom	1	2	mouse
Zfhx3	2da1	A	X	mon	1	1	mouse
B3gat2	2d0j	A	X	hom	1	2	mouse
Pin1rt1	1pin	A	X	hom	1	2	mouse
Ptpn13	1d5g	A	X	het	2	2	mouse
Akap7	3j4q	A	X	het	3	5	mouse
Rxfp2	2m96	A	X	mon	1	1	mouse
Naga	4do6	A	X	hom	1	2	mouse
Gm5218	3jaj	b	X	het	83	83	mouse
Znrf3	4cdk	A	X	het	2	2	mouse
Trappc6b	2cfh	C	X	het	2	2	mouse
H2-T22	1ypz	A	X	het	4	8	mouse
Pkn2	4oti	A	E	mon	1	1	mouse
Fabp7	1jjx	A	X	mon	1	1	mouse
Ssh1	2nt2	A	X	mon	1	1	mouse
Arih1	2m9y	A	E	mon	1	1	mouse
Ambp	3qkg	A	X	mon	1	1	mouse
Ppp1r8	3v4y	B	E	het	2	2	mouse
Hoxd4	2r5z	A	X	het	2	2	mouse
Hectd1	3dkm	A	E	mon	1	1	mouse
Exosc8	2nn6	C	X	het	9	9	mouse
Abi2	3p8c	F	X	het	5	5	mouse
Eci2	2cqu	A	U	mon	1	1	mouse
Bin1	1mv0	B	U	het	2	2	mouse
Evx1	1jgg	A	X	hom	1	2	mouse
Pitpnb	1kcm	A	U	hom	1	2	mouse
Sult1e1	1aqy	A	X	hom	1	2	mouse
Cyp2c55	4gqs	A	X	mon	1	1	mouse
Hist1h2ad	2cv5	C	X	het	4	8	mouse
Mapk12	1cm8	A	X	mon	1	1	mouse
Rap2b	3rap	R	X	hom	1	2	mouse
Dtd1	2okv	A	X	hom	1	2	mouse
Serpina7	2xn3	A	X	het	2	2	mouse
Cdc25b	2uzq	A	X	hom	1	2	mouse
Hao1	2w0u	A	X	hom	1	4	mouse
Prdx1	2z9s	A	E	hom	1	10	mouse
Usp13	2lbc	A	X	mon	1	1	mouse
Avp	1jk4	A	X	het	2	4	mouse
Sh3gl1	2c08	A	E	hom	1	2	mouse
Insc	3ro3	B	X	het	2	2	mouse
Pygb	2gj4	A	N	hom	1	2	mouse
Pxn	2vzd	C	X	het	2	2	mouse
Acsm2	3b7w	A	X	hom	1	3	mouse
Zfyve16	3t7l	A	E	mon	1	1	mouse
Oard1	2lgr	A	X	mon	1	1	mouse
Polr2i	5flm	I	X	het	12	12	mouse
Cmtr1	4n4a	A	U	mon	1	1	mouse
Ccnd1	2w96	A	X	het	2	2	mouse
Stau1	4dkk	A	X	hom	1	2	mouse
Shroom4	2edp	A	X	mon	1	1	mouse
Sptbn1	1btn	A	U	hom	1	2	mouse
Gm9476	3ulh	A	X	hom	1	2	mouse
Akr1b3	1ef3	A	U	hom	1	2	mouse
Ubd	2mbe	A	X	mon	1	1	mouse
Sec14l3	4omj	A	X	mon	1	1	mouse
Alox5ap	2q7r	A	X	hom	1	3	mouse
Sept7	3tw4	A	E	hom	1	2	mouse
Magi2	2i04	A	X	het	2	4	mouse
Bcl2a1d	2voh	A	X	het	2	2	mouse
Pus10	2v9k	A	X	mon	1	1	mouse
Serpinc1	2b4x	L	X	hom	1	2	mouse
Pim1	2bil	B	X	het	2	2	mouse
Gm21983	1i1j	A	X	mon	1	1	mouse
Tnfaip6	2wno	A	X	mon	1	1	mouse
Cbr1	4z3d	A	X	hom	1	2	mouse
Dock5	2m0y	A	X	mon	1	1	mouse
Lmnb2	2xv5	A	E	hom	1	2	mouse
Pdha2	1ni4	A	X	het	2	4	mouse
Ctsl	1icf	B	X	het	3	3	mouse
Bmp2k	4wsq	A	X	mon	1	1	mouse
Eif4b	1wi8	A	E	mon	1	1	mouse
Psme1	1avo	A	E	het	2	14	mouse
Stom	4fvf	A	X	hom	1	2	mouse
Ddx39	1t6n	A	U	hom	1	2	mouse
Stk4	4oh8	A	X	het	2	2	mouse
Mkln1	4oyu	A	U	hom	1	2	mouse
Chm	1ltx	R	X	het	4	4	mouse
Brpf3	3mo8	A	X	het	2	2	mouse
Trav14-2	1d9k	A	X	het	2	2	mouse
Haao	3fe5	A	X	mon	1	1	mouse
Klkb1	4zj4	A	X	het	2	2	mouse
Diras1	2erx	A	X	mon	1	1	mouse
Idua	4mj2	A	X	mon	1	1	mouse
Chil3	1e9l	A	X	mon	1	1	mouse
Taf12	1h3o	B	X	het	2	2	mouse
Pak7	2q0n	A	X	het	2	2	mouse
Top2a	4r1f	A	U	hom	1	2	mouse
H2-Q2	1k8d	A	X	het	3	3	mouse
Cxcl3	1mi2	A	X	hom	1	2	mouse
Tjp3	3kfv	A	X	mon	1	1	mouse
Prmt6	4c03	A	X	hom	1	2	mouse
Smndc1	4a4h	A	X	mon	1	1	mouse
Ptges2	1z9h	A	E	hom	1	2	mouse
Tifa	4ym4	A	X	het	2	2	mouse
Trav9-4	2icw	I	X	het	6	6	mouse
Tlr13	4z0c	A	X	hom	1	2	mouse
Prkar1a	3pvb	B	X	het	2	2	mouse
Rnf7	2ecl	A	X	mon	1	1	mouse
Pcbp1	1ztg	A	E	hom	1	2	mouse
Tyk2	4po6	A	X	het	2	2	mouse
Zfp191	3lhr	A	X	hom	1	2	mouse
Btf3	3lkx	A	E	het	2	2	mouse
Hif3a	1lm8	H	X	het	4	4	mouse
Psmb1	3unf	L	U	het	14	28	mouse
Il22	1ykb	A	X	hom	1	6	mouse
Rps5	3jaj	SF	N	het	83	83	mouse
Sptb	3kbt	A	X	het	2	2	mouse
Wasf2	2a40	C	E	het	3	3	mouse
Fmnl1	4ydh	A	X	het	2	4	mouse
Fdx1l	2y5c	A	X	mon	1	1	mouse
Dnajc16	2cug	A	X	mon	1	1	mouse
Dgcr8	3le4	A	E	hom	1	2	mouse
Nmnat3	1nup	A	X	hom	1	4	mouse
Csnk1e	4tw9	A	X	hom	1	2	mouse
Aspg	4r8k	A	X	hom	1	4	mouse
Mrpl47	5aj4	B2	X	het	83	83	mouse
Tcf3	2ql2	A	X	het	2	2	mouse
Btf3l4	3lkx	A	E	het	2	2	mouse
Rgs1	2bv1	A	X	mon	1	1	mouse
Pdzd9	1wif	A	X	mon	1	1	mouse
Clk4	2vag	A	X	mon	1	1	mouse
Uqcr11	1sqp	K	U	het	11	22	mouse
Thumpd1	2dir	A	E	mon	1	1	mouse
Psma6	3une	G	N	het	14	28	mouse
Acaa1b	2iik	A	X	hom	1	2	mouse
Jund	1s9k	E	X	het	3	3	mouse
Slmo1	4xzv	B	X	het	2	2	mouse
Deaf1	2jw6	A	X	mon	1	1	mouse
Car12	4kp5	A	X	hom	1	2	mouse
Ralgps1	2dtc	A	X	hom	1	2	mouse
Nr2f2	3cjw	A	U	hom	1	2	mouse
Got2	3hlm	A	E	hom	1	2	mouse
Ocrl	3qbt	B	X	het	2	2	mouse
Pafah1b2	1vyh	A	E	het	2	4	mouse
Ddx47	3ber	A	E	mon	1	1	mouse
Paics	2h31	A	E	hom	1	8	mouse
Ugt2b5	2o6l	A	X	hom	1	2	mouse
E2f1	1o9k	P	X	het	3	3	mouse
Calm1	1cff	A	X	het	2	2	mouse
Sult4a1	1zd1	A	X	mon	1	1	mouse
Psma3	3unb	F	E	het	14	28	mouse
Scn1a	4djc	B	X	het	2	2	mouse
Hist2h3c1	2f8n	A	X	het	6	8	mouse
Tomm20	1om2	A	X	het	2	2	mouse
Myo3b	5et1	C	X	het	2	2	mouse
Cckbr	1l4t	A	X	mon	1	1	mouse
Alkbh8	3tht	A	X	mon	1	1	mouse
Nmt1	4c2x	A	E	mon	1	1	mouse
Erbb3	4leo	C	X	het	3	3	mouse
Tlr5	3j0a	A	X	hom	1	2	mouse
Ppil2	1zkc	A	U	mon	1	1	mouse
Khdc3	3v69	A	X	hom	1	2	mouse
Gria1	2aww	C	X	het	2	2	mouse
Ubc	5a5b	9	X	het	35	35	mouse
Cxxc1	3qmh	A	X	mon	1	1	mouse
Rpl30	3jaj	c	N	het	83	83	mouse
Hdac7	5a2s	A	U	mon	1	1	mouse
Zc3hav1	3u9g	A	N	mon	1	1	mouse
Smad1	3kmp	A	X	hom	1	2	mouse
Inhba	2p6a	A	X	het	3	5	mouse
Npy	1tz4	A	X	mon	1	1	mouse
Zic4	2rpc	A	X	mon	1	1	mouse
Rpl7a-ps5	4v5z	Bf	X	het	50	50	mouse
Ipo13	3zjy	B	E	het	3	3	mouse
Mpp7	3o46	A	U	hom	1	3	mouse
Rpl21-ps4	4v6x	CT	X	het	82	84	mouse
Acadm	4p13	A	X	hom	1	4	mouse
Adap1	3fm8	C	X	het	2	2	mouse
Hesx1	2k40	A	X	mon	1	1	mouse
Pnkp	1yj5	A	E	hom	1	2	mouse
Amt	1wsr	A	X	hom	1	2	mouse
Gss	2hgs	A	X	hom	1	2	mouse
Tprkb	3enp	A	X	hom	1	2	mouse
Arfgef1	3l8n	A	U	mon	1	1	mouse
Cryaa	3l1f	A	X	hom	1	2	mouse
Trav14d-3-dv8	1u3h	A	X	het	5	10	mouse
Hspb6	4jus	A	X	hom	1	4	mouse
Cdh18	3lnd	A	X	hom	1	2	mouse
Ptov1	2l23	A	X	mon	1	1	mouse
Dazap1	2dh8	A	U	mon	1	1	mouse
Tubg2	3cb2	A	X	hom	1	2	mouse
Tceb2	4jgh	B	E	het	4	4	mouse
Chrm3	4daj	A	X	mon	1	1	mouse
Raf1	4ihl	P	X	het	2	3	mouse
Ubald2	2dzl	A	X	mon	1	1	mouse
Rag1	1rmd	A	X	hom	1	2	mouse
Chd7	2ckc	A	X	mon	1	1	mouse
Cdh1	3ifq	C	X	het	2	4	mouse
Pon1	4hhq	A	X	mon	1	1	mouse
Vamp1	1kil	A	X	het	5	5	mouse
Kcnj2	1u4f	A	X	hom	1	4	mouse
Anks3	4nl9	A	X	het	2	2	mouse
Shbg	1d2s	A	X	hom	1	2	mouse
Cct7	3iyg	H	N	het	8	8	mouse
Gtf2h5	2jnj	A	X	hom	1	2	mouse
Cacnb3	1vyt	A	X	het	2	2	mouse
Csnk1g1	4nt4	A	U	mon	1	1	mouse
Upf1	2wjv	A	E	het	2	2	mouse
Prdx3	4mh3	A	E	hom	1	12	mouse
Elane	4nzl	A	X	het	2	2	mouse
Pitx1	2l7m	P	X	mon	1	1	mouse
Ctla4	1dqt	A	X	hom	1	2	mouse
Ube2t	1yh2	A	X	mon	1	1	mouse
Ndnl2	3nw0	B	X	het	2	2	mouse
Klc2	3zfw	A	E	het	2	2	mouse
Mbd4	3vyq	A	X	hom	1	2	mouse
Frmpd4	4wne	B	X	het	2	2	mouse
Sdha	1zoy	A	X	het	4	4	mouse
Gfpt2	2zj3	A	X	hom	1	2	mouse
Tcap	1ya5	T	X	het	2	3	mouse
Phf20	3q1j	A	U	hom	1	2	mouse
Epha8	2y6m	A	X	mon	1	1	mouse
Cltb	3lvh	D	X	het	2	6	mouse
Hsd17b14	1yde	A	X	hom	1	4	mouse
Kif2c	3edl	D	E	het	3	165	mouse
Rhcg	3hd6	A	X	hom	1	3	mouse
Ythdf1	4rdn	A	E	mon	1	1	mouse
Cybb	3a1f	A	X	mon	1	1	mouse
Chrna6	2k59	B	X	mon	1	1	mouse
Appl2	4h8s	A	X	hom	1	2	mouse
Casq1	5crg	A	X	hom	1	2	mouse
Arhgap11a	3eap	A	U	mon	1	1	mouse
Tdrd5	3s93	A	X	mon	1	1	mouse
Dnajc5	2ctw	A	X	mon	1	1	mouse
C6	4e0s	B	X	het	2	2	mouse
Glrb	1t3e	P	X	het	2	3	mouse
Tbx5	4s0h	A	X	het	2	2	mouse
Rpl3l	3jag	B	X	het	80	80	mouse
Ddx1	4xw3	A	U	mon	1	1	mouse
Tpi1	1r2s	A	E	hom	1	2	mouse
Ubqln3	1yqb	A	X	mon	1	1	mouse
Mylk	1cdl	E	E	het	2	2	mouse
Prkaa1	4qfg	A	U	het	3	3	mouse
Aqp1	1fqy	A	X	hom	1	4	mouse
Nae1	3gzn	A	E	het	3	3	mouse
Gfra1	2v5e	A	X	het	2	4	mouse
Vps25	2zme	C	U	het	3	4	mouse
Kbtbd4	2eqx	A	X	mon	1	1	mouse
Syap1	1x3a	A	E	mon	1	1	mouse
Ppox	4ivm	B	X	mon	1	1	mouse
Cdk19	5hbe	A	X	het	2	2	mouse
Aldh1a2	1bi9	A	X	hom	1	4	mouse
Ryr2	2bcx	B	X	het	2	2	mouse
Ethe1	4chl	A	U	hom	1	2	mouse
Gm5616	3siv	A	X	het	2	4	mouse
Grik2	4uqq	A	X	hom	1	4	mouse
Map3k6	3vw6	A	X	hom	1	2	mouse
Papss2	2ax4	A	E	hom	1	2	mouse
Klrk1	1hq8	A	X	hom	1	2	mouse
Bnip3	2j5d	A	X	hom	1	2	mouse
Hnrnpd	3s7r	A	E	mon	1	1	mouse
Ube2h	2z5d	A	E	hom	1	2	mouse
Srp54b	2go5	W	U	het	7	7	mouse
Aqp2	4oj2	X	X	hom	1	4	mouse
Mapkapk2	3fyj	X	X	hom	1	3	mouse
Rc3h2	4z31	A	X	hom	1	2	mouse
Ctbp1	1hl3	A	E	het	2	4	mouse
Acvr1c	1b6c	B	X	het	2	2	mouse
Pglyrp3	1twq	A	X	het	2	2	mouse
Ap3m1	4ikn	A	X	het	2	2	mouse
Vdac1	4bum	X	X	hom	1	2	mouse
Ros1	4uxl	A	X	hom	1	2	mouse
Rnpc3	3egn	A	X	mon	1	1	mouse
Serping1	2oay	A	X	mon	1	1	mouse
Dtymk	1e98	A	E	hom	1	2	mouse
Ubl7	1x1m	A	U	mon	1	1	mouse
4930544G11Rik	3msx	A	X	het	2	2	mouse
Vta1	2lxm	A	U	het	2	2	mouse
Th	2mda	A	X	hom	1	2	mouse
Fdps	4p0v	A	U	hom	1	2	mouse
Pacsin2	3lll	A	E	hom	1	2	mouse
Kdm5b	2mnz	A	X	het	2	2	mouse
Igkv3-12	1qnz	L	X	het	3	3	mouse
Tatdn3	2y1h	A	X	hom	1	2	mouse
Pkia	1apm	I	X	het	2	2	mouse
S100a10	4ftg	A	N	het	3	5	mouse
Tmem141	2lor	A	X	mon	1	1	mouse
Trpv4	3jxi	A	X	mon	1	1	mouse
Efna2	2wo3	B	X	het	2	2	mouse
Cd300lh	1zox	A	X	mon	1	1	mouse
Dnajc12	2ctq	A	X	mon	1	1	mouse
Tceb1	4wqo	C	E	het	4	4	mouse
Mocs2	4ap8	A	X	hom	1	2	mouse
Cox6a2	1v54	G	X	het	13	26	mouse
Nek6	5de2	A	X	het	2	2	mouse
Tnfrsf1a	1tnr	R	X	het	2	2	mouse
Gzma	1op8	A	X	hom	1	2	mouse
Cul3	4eoz	B	E	het	2	4	mouse
Agrn	3v64	A	X	het	2	4	mouse
Capn1	1tl9	A	E	het	2	2	mouse
Dyrk3	3k2l	A	X	mon	1	1	mouse
Calca	2jxz	A	X	mon	1	1	mouse
Men1	3u88	A	X	het	3	3	mouse
Traf3	1kzz	A	X	het	2	2	mouse
Stk32b	4fr4	A	X	mon	1	1	mouse
Hnf4g	3cbb	A	X	hom	1	2	mouse
Extl2	1on8	A	X	hom	1	2	mouse
Pnp2	1vfn	A	X	hom	1	3	mouse
Tnfaip8l2	3f4m	A	X	mon	1	1	mouse
Nln	4fxy	P	U	mon	1	1	mouse
Snrpb2	1a9n	B	X	het	2	2	mouse
Foxo4	4lg0	A	X	het	2	2	mouse
Gnptab	2n6d	A	X	mon	1	1	mouse
Tet3	4z3c	C	X	mon	1	1	mouse
Mien1	2ljk	A	X	mon	1	1	mouse
C1ql4	4qq2	A	X	hom	1	3	mouse
Bag3	1uk5	A	E	mon	1	1	mouse
Agtr1b	4zud	A	X	mon	1	1	mouse
Prpsap1	2ji4	A	U	hom	1	6	mouse
Nob1	2con	A	U	mon	1	1	mouse
Metap2	1kq9	A	N	mon	1	1	mouse
Rps23	4v6x	AX	U	het	82	84	mouse
Aamdc	2q4q	A	X	mon	1	1	mouse
Ppl	4q28	A	X	mon	1	1	mouse
F2rl3	2pv9	C	X	het	3	3	mouse
Mlkl	4m69	B	E	het	2	2	mouse
Cited2	1r8u	A	X	het	2	2	mouse
Prkacb	4wb8	A	X	het	2	2	mouse
Fgfr2	3b2t	A	X	hom	1	4	mouse
Cdc34-ps	4mdk	A	X	het	2	2	mouse
Fgf2	1cvs	A	X	het	2	4	mouse
Nfatc2	1s9k	C	X	het	3	3	mouse
Rybp	3ixs	B	X	het	2	2	mouse
Tmprss11e	2oq5	A	X	mon	1	1	mouse
Pkd1	1b4r	A	X	mon	1	1	mouse
Eif1	4kzy	l	X	het	35	35	mouse
Mvk	1kvk	A	E	hom	1	2	mouse
Fgfr1	1xr0	A	X	het	2	2	mouse
Bpnt1	2wef	A	E	mon	1	1	mouse
Bmx	2ys2	A	X	mon	1	1	mouse
Kif9	3nwn	A	X	hom	1	3	mouse
Trav4d-4	1h5b	B	X	hom	1	2	mouse
Pdcd10	3rqf	A	N	het	2	5	mouse
Sf3a3	2dt7	A	U	het	2	2	mouse
Itga2	1v7p	C	X	het	3	3	mouse
Igkv4-54	3ab0	C	X	het	3	3	mouse
Lyn	1wa7	A	X	het	2	2	mouse
Ubald1	2dzl	A	X	mon	1	1	mouse
Pcna-ps2	4ztd	A	X	het	3	6	mouse
Socs3	2jz3	A	X	het	3	3	mouse
Ighv1-31	1ktr	H	X	het	4	4	mouse
Csnk2a2	4ib5	A	E	het	2	2	mouse
Nup133	3cqg	B	E	het	2	2	mouse
Ifna13	3oq3	A	X	het	2	2	mouse
Fblim1	2k9u	B	U	het	2	2	mouse
Gpx5	2i3y	A	X	hom	1	4	mouse
Otulin	4oyk	C	X	het	2	2	mouse
BC048507	1f95	A	X	het	2	4	mouse
Bicd1	4ytd	A	X	hom	1	2	mouse
Atxn7l1	2kkr	A	X	mon	1	1	mouse
Rbm10	2mxw	A	E	mon	1	1	mouse
Pdcl2	3evi	A	X	hom	1	2	mouse
Trp63	3us0	A	X	hom	1	4	mouse
Gli1	4kmd	B	X	het	2	2	mouse
Mbp	1fv1	C	X	het	3	3	mouse
Ppfia3	4uwx	C	X	het	2	2	mouse
Cadps	1wi1	A	X	mon	1	1	mouse
Etfdh	2gmj	A	U	mon	1	1	mouse
Stim2	3teq	A	U	hom	1	2	mouse
Ctsz	1deu	A	X	mon	1	1	mouse
Dusp13	2pq5	A	X	mon	1	1	mouse
Ybx1	1h95	A	X	mon	1	1	mouse
Twf2	2w0i	A	U	mon	1	1	mouse
Unk	5elh	A	X	hom	1	2	mouse
Tac1	2mce	A	X	mon	1	1	mouse
Ptpn1	1g1h	A	X	het	2	2	mouse
Acot11	3fo5	A	X	hom	1	2	mouse
Shc1	1shc	A	U	het	2	2	mouse
Rrad	2gjs	A	X	mon	1	1	mouse
Cul4b	4a0l	E	E	het	4	4	mouse
Gpi1	2cvp	A	N	hom	1	2	mouse
Ap1g2	3zhf	A	X	het	2	2	mouse
Cmc4	1ei0	A	X	mon	1	1	mouse
Rab31	1z0j	A	E	het	2	2	mouse
Snx1	4fzs	A	E	hom	1	2	mouse
Ufd1l	5c1b	U	E	het	2	8	mouse
Zhx3	2da5	A	X	mon	1	1	mouse
Mcph1	3t1n	A	X	het	2	2	mouse
Rad52	1h2i	A	X	hom	1	11	mouse
Tead1	3kys	A	U	het	2	2	mouse
Rab7	1vg9	B	U	het	2	2	mouse
Defb8	1e4r	A	X	mon	1	1	mouse
Pde6g	3jab	D	X	het	6	12	mouse
Polr2c	5flm	C	X	het	12	12	mouse
Prmt1	1or8	A	E	het	2	5	mouse
Tgfb1	3kfd	A	X	het	3	6	mouse
Krit1	4hdq	A	X	het	3	3	mouse
Pdxk	1rfu	A	X	hom	1	2	mouse
Atox1	2k1r	B	E	het	2	2	mouse
Pdk4	2e0a	A	X	hom	1	2	mouse
Dffa	1f2r	I	X	het	2	2	mouse
Rhpn2	1vae	A	X	mon	1	1	mouse
Tax1bp1	4nlh	A	U	hom	1	2	mouse
Itgal	1lfa	A	X	hom	1	2	mouse
Clasp2	4k92	A	E	mon	1	1	mouse
Serbp1	4v6x	Ah	E	het	82	84	mouse
Cpb2	3lms	A	X	het	2	2	mouse
Nrp1	4gza	H	X	het	3	16	mouse
Ppm1b	3fxo	A	X	mon	1	1	mouse
Lancl1	3e73	A	E	mon	1	1	mouse
Scfd1	1y9j	A	E	mon	1	1	mouse
Notum	4wbh	A	X	hom	1	2	mouse
Rps12-ps3	3jag	MM	X	het	80	80	mouse
Cnnm4	4iy0	A	X	hom	1	2	mouse
Clk1	2vag	A	X	mon	1	1	mouse
Rars	4r3z	B	U	het	3	3	mouse
Gm8973	3jaj	i	X	het	83	83	mouse
A1cf	2dis	A	X	mon	1	1	mouse
Wipf1	2a41	C	X	het	3	3	mouse
Mical2	2e9k	A	U	mon	1	1	mouse
Fstl3	3sek	C	X	het	2	4	mouse
Prkar2b	3idb	B	E	het	2	2	mouse
Ppic	2rmc	A	U	het	2	2	mouse
Alppl2	4kjg	A	X	hom	1	2	mouse
Ube2g2	2lxp	A	X	het	3	3	mouse
Wapal	4k6j	A	U	mon	1	1	mouse
Clec2i	3rs1	A	X	hom	1	2	mouse
Srxn1	2rii	X	X	het	2	4	mouse
Zfp36l3	1rgo	A	X	mon	1	1	mouse
Nat1	2pfr	A	X	mon	1	1	mouse
Gsta3	2vcv	A	X	hom	1	2	mouse
Unc5b	1wmg	A	U	hom	1	6	mouse
Ahnak2	4cn0	A	X	hom	1	2	mouse
Sptan1	3f31	A	U	hom	1	2	mouse
Phox2a	3a01	B	X	het	2	2	mouse
Tiam2	3a8q	A	X	mon	1	1	mouse
Stk38	1psb	C	X	het	2	4	mouse
Tor1aip1	4tvs	A	E	het	2	2	mouse
Rpl35	4v6x	Ch	X	het	82	84	mouse
Mip	1sor	A	X	hom	1	8	mouse
Pank2	5e26	A	X	hom	1	2	mouse
Hsd17b10	1e3w	B	E	hom	1	4	mouse
Axin1	1wsp	A	X	hom	1	3	mouse
Aco1	3sn2	A	U	mon	1	1	mouse
Mrpl17	3iy9	S	X	het	19	19	mouse
Fgf14	1q1u	A	X	mon	1	1	mouse
Scn3b	4l1d	A	X	mon	1	1	mouse
Rpl36a	3jaj	o	X	het	83	83	mouse
Igkv4-53	3iy5	A	X	het	2	2	mouse
Itpkb	2aqx	A	X	hom	1	2	mouse
H2-M10.1	1zs8	A	X	het	2	2	mouse
Iyd	3gh8	A	X	hom	1	2	mouse
Htr3a	4pir	A	X	het	2	10	mouse
Igfbp5	1h59	B	X	het	2	6	mouse
Prdm11	3ray	A	X	mon	1	1	mouse
Zfat	2elt	A	X	mon	1	1	mouse
Snx33	4akv	A	X	hom	1	2	mouse
Igkv4-71	3ab0	C	X	het	3	3	mouse
Arid3c	1kqq	A	X	mon	1	1	mouse
Ifi204	2yu0	A	X	mon	1	1	mouse
Hbegf	2m8s	B	X	het	2	2	mouse
H2afy2	2f8n	G	X	het	6	8	mouse
Gnpda2	1ne7	A	X	hom	1	6	mouse
Elavl4	4egl	A	X	mon	1	1	mouse
Fbl	2ipx	A	E	mon	1	1	mouse
Rarb	1xdk	B	X	het	3	4	mouse
Stxbp3	3puk	A	E	het	2	2	mouse
Lep	1ax8	A	X	mon	1	1	mouse
Hist1h3d	2f8n	A	X	het	6	8	mouse
Dusp15	1yz4	A	X	mon	1	1	mouse
Prss3	3tgi	E	X	het	2	2	mouse
Mmp9	1l6j	A	X	mon	1	1	mouse
Sh2d3c	3t6g	A	X	het	2	2	mouse
Rab10	3qbt	A	E	het	2	2	mouse
Gas6	4ra0	A	X	het	2	4	mouse
Irf1	1if1	A	X	hom	1	2	mouse
Ctsj	1icf	B	X	het	3	3	mouse
Alkbh3	2iuw	A	X	hom	1	2	mouse
Fam126a	5dse	B	E	het	2	2	mouse
Eif2b1	3ecs	A	U	hom	1	8	mouse
Tlx3	3a01	A	X	het	2	2	mouse
Skil	1sbx	A	X	mon	1	1	mouse
Nid1	1npe	A	X	het	2	2	mouse
Hoxc8	2lp0	A	X	het	2	2	mouse
Scn4b	4mz2	A	X	mon	1	1	mouse
Gabarapl1	2l8j	A	X	het	2	2	mouse
Hist1h2bb	2xql	B	X	het	2	10	mouse
Gm28047	1t2k	D	X	het	3	4	mouse
Dtx2	1v87	A	X	mon	1	1	mouse
Capn13	2i7a	A	X	hom	1	2	mouse
Tubb3	3j1t	C	X	het	3	3	mouse
Eif3j1	3bpj	A	E	hom	1	2	mouse
Fam96a	3ux3	A	X	hom	1	2	mouse
Jmjd1c	2ypd	A	U	mon	1	1	mouse
Igkv3-9	1qnz	L	X	het	3	3	mouse
Cstb	1stf	I	U	het	2	2	mouse
Hspb1	4mjh	A	X	het	2	4	mouse
Rangap1	1kps	B	E	het	2	2	mouse
Hnrnph1	1wez	A	U	mon	1	1	mouse
Atp1a1	3wgu	A	U	het	3	3	mouse
Bcor	4hpl	A	U	het	2	2	mouse
Cacna1f	1vyt	E	X	het	2	2	mouse
Gm5239	2n2k	B	X	hom	1	2	mouse
Limd2	2lzu	A	X	mon	1	1	mouse
Parva	2k2r	A	U	het	2	2	mouse
Inpp5e	2xsw	A	X	mon	1	1	mouse
Igkv3-2	4qyo	B	X	het	3	3	mouse
Golph3	3kn1	A	U	mon	1	1	mouse
Fbp2	4he0	A	X	hom	1	4	mouse
Efna1	3hei	B	X	het	2	2	mouse
Arid1a	2eh9	A	U	mon	1	1	mouse
Aff4	4ogr	C	X	het	4	4	mouse
Rbbp6	3ztg	A	E	hom	1	2	mouse
Cd180	3t6q	A	X	het	2	4	mouse
Amph	4atm	A	X	hom	1	2	mouse
Dr1	1jfi	B	X	het	3	3	mouse
Nlgn3	2wqz	A	X	het	2	2	mouse
Myh7	2fxm	A	X	hom	1	2	mouse
Aif1l	2jjz	A	X	mon	1	1	mouse
Cdh20	1zvn	A	X	hom	1	2	mouse
Gm21304	3ulh	A	X	hom	1	2	mouse
Hoxc5	2r5z	A	X	het	2	2	mouse
Sun2	4fi9	A	U	het	2	6	mouse
Tab2	2wwz	C	X	het	2	3	mouse
Dennd5a	3cwz	B	X	het	2	2	mouse
Sntb1	2pdz	A	X	het	2	2	mouse
Atg5	4naw	B	X	het	4	4	mouse
Peg12	4afj	X	X	het	2	2	mouse
Atxn7	2kkr	A	X	mon	1	1	mouse
Gstp2	1glp	A	X	hom	1	2	mouse
Mdh1	5mdh	A	E	hom	1	2	mouse
Ap1s2	4p6z	S	X	het	6	6	mouse
Il1rapl2	1t3g	A	X	hom	1	2	mouse
Hprt	1bzy	A	N	hom	1	4	mouse
Rbmxl1	2mks	A	E	mon	1	1	mouse
Sub1	2phe	A	X	het	2	3	mouse
Stxbp1	4jeu	A	E	het	2	2	mouse
Naip5	2vm5	A	X	mon	1	1	mouse
Eif5a2	3cpf	A	X	mon	1	1	mouse
Kcnn2	1g4y	B	X	het	2	4	mouse
Arrdc3	4r7v	A	X	mon	1	1	mouse
Drosha	2khx	A	X	mon	1	1	mouse
Dmrta2	4yj0	A	X	hom	1	3	mouse
Dhx30	2db2	A	U	mon	1	1	mouse
Ston2	2jxc	B	X	het	2	2	mouse
Arid3a	1kqq	A	X	mon	1	1	mouse
